name	score
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	10
THYROXINE_BIOSYNTHESIS.profile	10
ST_INTERLEUKIN_4_PATHWAY.profile	10
BIOCARTA_IL4_PATHWAY.profile	10
ST_STAT3_PATHWAY.profile	10
DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM.profile	10
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
NEGATIVE_REGULATION_OF_TCF-DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS.profile	10
BIOCARTA_FIBRINOLYSIS_PATHWAY.profile	10
IL2.profile	10
G-CSF.profile	10
GPVI-MEDIATED_ACTIVATION_CASCADE.profile	10
BIOCARTA_TH1TH2_PATHWAY.profile	10
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
AQUAPORIN-MEDIATED_TRANSPORT.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
CALNEXIN_CALRETICULIN_CYCLE.profile	9
CD28_DEPENDENT_PI3K_AKT_SIGNALING.profile	9
FCGR_ACTIVATION.profile	9
NAD__I_DE_NOVO__I__BIOSYNTHESIS.profile	9
CREATINE_METABOLISM.profile	9
ANDROGEN_BIOSYNTHESIS.profile	9
SA_TRKA_RECEPTOR.profile	9
MISCELLANEOUS_SUBSTRATES.profile	9
CD28_CO-STIMULATION.profile	9
FGFR1_LIGAND_BINDING_AND_ACTIVATION.profile	9
INTERLEUKIN-6_SIGNALING.profile	9
SYNTHESIS_OF_LEUKOTRIENES__LT__AND_EOXINS__EX_.profile	9
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	8
