name	score
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
ANDROGEN_BIOSYNTHESIS.profile	10
ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF__SREBP_.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	10
THYROXINE_BIOSYNTHESIS.profile	10
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP__SREBF_.profile	10
SYNTHESIS_OF_PC.profile	10
TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT.profile	10
BIOCARTA_PML_PATHWAY.profile	10
DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM.profile	10
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	10
COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING.profile	10
HEDGEHOG_OFF_STATE.profile	9
ACTIVATION_OF_THE_PRE-REPLICATIVE_COMPLEX.profile	9
IL2.profile	9
ACYL_CHAIN_REMODELLING_OF_PI.profile	9
TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX.profile	9
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	9
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	9
TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS.profile	9
BIOCARTA_RB_PATHWAY.profile	9
GLYPICAN_1_NETWORK.profile	9
HORMONE_LIGAND-BINDING_RECEPTORS.profile	9
ST_G_ALPHA_I_PATHWAY.profile	9
FGFR2_LIGAND_BINDING_AND_ACTIVATION.profile	9
REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS.profile	8
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	8
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	8
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	8
CHYLOMICRON-MEDIATED_LIPID_TRANSPORT.profile	8
TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS.profile	8
BIOCARTA_IL4_PATHWAY.profile	8
BIOCARTA_EGFR_SMRTE_PATHWAY.profile	8
BIOCARTA_IL10_PATHWAY.profile	8
HS-GAG_BIOSYNTHESIS.profile	8
WNT_SIGNALING_NETWORK.profile	8
RORA_ACTIVATES_GENE_EXPRESSION.profile	8
BIOCARTA_TEL_PATHWAY.profile	8
OPSINS.profile	8
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	8
CALNEXIN_CALRETICULIN_CYCLE.profile	8
HEDGEHOG_LIGAND_BIOGENESIS.profile	8
BIOCARTA_STEM_PATHWAY.profile	7
REV-MEDIATED_NUCLEAR_EXPORT_OF_HIV_RNA.profile	7
RETINOL_BIOSYNTHESIS.profile	7
DEFECTIVE_EXT1_CAUSES_EXOSTOSES_1,_TRPS2_AND_CHDS.profile	7
DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2.profile	7
THE_NLRP3_INFLAMMASOME.profile	7
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	7
PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC.profile	7
P2Y_RECEPTORS.profile	7
SIGNALING_BY_RETINOIC_ACID.profile	7
BIOCARTA_MTA3_PATHWAY.profile	6
ATF4_ACTIVATES_GENES.profile	6
INTERACTION_BETWEEN_L1_AND_ANKYRINS.profile	6
HDMS_DEMETHYLATE_HISTONES.profile	6
BIOCARTA_SKP2E2F_PATHWAY.profile	6
ETHANOL_OXIDATION.profile	6
PERK_REGULATES_GENE_EXPRESSION.profile	6
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_II.profile	6
