name	score
LYSINE_CATABOLISM.profile	10
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	10
HEDGEHOG_LIGAND_BIOGENESIS.profile	10
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	10
CASP8_ACTIVITY_IS_INHIBITED.profile	10
DIMERIZATION_OF_PROCASPASE-8.profile	10
REGULATION_BY_C-FLIP.profile	10
DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM.profile	10
RETINOL_BIOSYNTHESIS.profile	10
TRANSPORT_OF_THE_SLBP_INDEPENDENT_MATURE_MRNA.profile	10
TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA.profile	10
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	10
ACTIVATION_OF_THE_PRE-REPLICATIVE_COMPLEX.profile	10
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	10
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	10
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	10
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	10
TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT.profile	10
TNFR2_NON-CANONICAL_NF-KB_PATHWAY.profile	10
SURFACTANT_METABOLISM.profile	10
TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	9
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	9
REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS.profile	9
SYNTHESIS_OF_PC.profile	9
BIOCARTA_IL2_PATHWAY.profile	9
FERTILIZATION.profile	9
REPRODUCTION.profile	9
NUCLEAR_PORE_COMPLEX__NPC__DISASSEMBLY.profile	9
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	9
BIOCARTA_SARS_PATHWAY.profile	9
GAP-FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG-NER.profile	9
BIOCARTA_ARF_PATHWAY.profile	9
THYROXINE_BIOSYNTHESIS.profile	8
FGFR1_LIGAND_BINDING_AND_ACTIVATION.profile	8
FGFR2_LIGAND_BINDING_AND_ACTIVATION.profile	8
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	8
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	8
SIGNALING_BY_HEDGEHOG.profile	8
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	8
RORA_ACTIVATES_GENE_EXPRESSION.profile	8
FANCONI_ANEMIA_PATHWAY.profile	8
DISEASES_OF_CARBOHYDRATE_METABOLISM.profile	8
MYOCLONIC_EPILEPSY_OF_LAFORA.profile	8
GLYCOGEN_STORAGE_DISEASES.profile	8
APC-CDC20_MEDIATED_DEGRADATION_OF_NEK2A.profile	8
REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA.profile	8
BIOCARTA_MTA3_PATHWAY.profile	8
IL2.profile	8
DOWNREGULATION_OF_ERBB2:ERBB3_SIGNALING.profile	8
HORMONE_LIGAND-BINDING_RECEPTORS.profile	7
BIOCARTA_IL10_PATHWAY.profile	7
GLYPICAN_1_NETWORK.profile	7
BIOCARTA_IL4_PATHWAY.profile	7
SYNTHESIS_OF_PE.profile	7
PORPHYRIN_METABOLISM.profile	7
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	7
HEDGEHOG_OFF_STATE.profile	7
HISTIDINE,_LYSINE,_PHENYLALANINE,_TYROSINE,_PROLINE_AND_TRYPTOPHAN_CATABOLISM.profile	7
DEACTIVATION_OF_THE_BETA-CATENIN_TRANSACTIVATING_COMPLEX.profile	7
APC_C:CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B.profile	7
NUCLEOTIDE-BINDING_DOMAIN,_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR__NLR__SIGNALING_PATHWAYS.profile	7
VALIDATED_TRANSCRIPTIONAL_TARGETS_OF_DELTANP63_ISOFORMS.profile	7
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	6
BIOCARTA_CARM_ER_PATHWAY.profile	6
SA_TRKA_RECEPTOR.profile	6
HDMS_DEMETHYLATE_HISTONES.profile	6
COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING.profile	6
N-GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS-GOLGI.profile	6
GLUTATHIONE-MEDIATED_DETOXIFICATION.profile	6
BIOTIN_TRANSPORT_AND_METABOLISM.profile	6
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	6
