name	score
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
CANONICAL_WNT_SIGNALING_PATHWAY.profile	10
DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM.profile	10
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	10
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	10
CALNEXIN_CALRETICULIN_CYCLE.profile	10
INTERLEUKIN-6_SIGNALING.profile	10
SA_TRKA_RECEPTOR.profile	10
NEGATIVE_REGULATION_OF_TCF-DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS.profile	10
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
REGULATION_OF_SIGNALING_BY_NODAL.profile	10
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	10
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
FOXA2_AND_FOXA3_TRANSCRIPTION_FACTOR_NETWORKS.profile	9
LIGAND-DEPENDENT_CASPASE_ACTIVATION.profile	9
POLO-LIKE_KINASE_MEDIATED_EVENTS.profile	9
ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT.profile	9
SYNTHESIS_OF_LEUKOTRIENES__LT__AND_EOXINS__EX_.profile	9
CLASS_C_3__METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_.profile	9
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	9
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	9
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	9
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	9
HORMONE_LIGAND-BINDING_RECEPTORS.profile	9
AQUAPORIN-MEDIATED_TRANSPORT.profile	9
THYROXINE_BIOSYNTHESIS.profile	8
TIE1_TEK.profile	8
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_III.profile	8
CYCLIN_D_ASSOCIATED_EVENTS_IN_G1.profile	8
G1_PHASE.profile	8
BIOCARTA_NUCLEARRS_PATHWAY.profile	8
ADENYLATE_CYCLASE_ACTIVATING_PATHWAY.profile	8
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	8
HS-GAG_BIOSYNTHESIS.profile	8
HIF-2-ALPHA_TRANSCRIPTION_FACTOR_NETWORK.profile	8
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	8
BIOCARTA_SET_PATHWAY.profile	8
METABOLISM_OF_FOLATE_AND_PTERINES.profile	7
RAP1_SIGNALLING.profile	7
RECYCLING_OF_BILE_ACIDS_AND_SALTS.profile	7
RMTS_METHYLATE_HISTONE_ARGININES.profile	7
DIMERIZATION_OF_PROCASPASE-8.profile	7
CASP8_ACTIVITY_IS_INHIBITED.profile	7
REGULATION_BY_C-FLIP.profile	7
TNFR1-INDUCED_PROAPOPTOTIC_SIGNALING.profile	7
DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE.profile	7
CD28_DEPENDENT_PI3K_AKT_SIGNALING.profile	7
BIOCARTA_RARRXR_PATHWAY.profile	7
DEFECTIVE_EXT1_CAUSES_EXOSTOSES_1,_TRPS2_AND_CHDS.profile	7
DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2.profile	7
BIOCARTA_MTA3_PATHWAY.profile	7
ABC-FAMILY_PROTEINS_MEDIATED_TRANSPORT.profile	7
THE_NLRP3_INFLAMMASOME.profile	7
FGFR1_LIGAND_BINDING_AND_ACTIVATION.profile	7
FCGR_ACTIVATION.profile	6
P2Y_RECEPTORS.profile	6
ANDROGEN_BIOSYNTHESIS.profile	6
GPVI-MEDIATED_ACTIVATION_CASCADE.profile	6
TRK_RECEPTOR_SIGNALING_MEDIATED_BY_PI3K_AND_PLC-GAMMA.profile	6
TNF_RECEPTOR_SUPERFAMILY__TNFSF__MEMBERS_MEDIATING_NON-CANONICAL_NF-KB_PATHWAY.profile	6
SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE.profile	6
BIOCARTA_SPPA_PATHWAY.profile	6
ALZHEIMER_DISEASE-PRESENILIN_PATHWAY.profile	6
N-GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE.profile	6
PHASE_II_CONJUGATION.profile	6
