name	score
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
AQUAPORIN-MEDIATED_TRANSPORT.profile	10
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
HEDGEHOG_OFF_STATE.profile	10
BIOCARTA_STEM_PATHWAY.profile	10
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	10
THYROXINE_BIOSYNTHESIS.profile	10
RORA_ACTIVATES_GENE_EXPRESSION.profile	10
REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP__SREBF_.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	10
TRYPTOPHAN_CATABOLISM.profile	10
FGFR2_LIGAND_BINDING_AND_ACTIVATION.profile	10
DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM.profile	10
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	10
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	10
ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF__SREBP_.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA-CARBOXYLATED_PROTEINS.profile	10
TRNA_PROCESSING_IN_THE_NUCLEUS.profile	10
GAMMA-CARBOXYLATION,_TRANSPORT,_AND_AMINO-TERMINAL_CLEAVAGE_OF_PROTEINS.profile	10
G_ALPHA__S__SIGNALLING_EVENTS.profile	9
FATTY_ACYL-COA_BIOSYNTHESIS.profile	9
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	9
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	9
RETINOL_BIOSYNTHESIS.profile	9
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	9
NUCLEAR_PORE_COMPLEX__NPC__DISASSEMBLY.profile	9
SYNTHESIS_OF_PC.profile	9
G_ALPHA__Z__SIGNALLING_EVENTS.profile	8
P38MAPK_EVENTS.profile	8
BIOCARTA_IL4_PATHWAY.profile	8
TRIACYLGLYCEROL_BIOSYNTHESIS.profile	8
THE_NLRP3_INFLAMMASOME.profile	8
NUCLEOTIDE-BINDING_DOMAIN,_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR__NLR__SIGNALING_PATHWAYS.profile	8
BIOCARTA_GPCR_PATHWAY.profile	8
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	8
REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS.profile	7
ST_STAT3_PATHWAY.profile	7
TRIGLYCERIDE_BIOSYNTHESIS.profile	7
BIOCARTA_BARR_MAPK_PATHWAY.profile	7
PLATELET_AGGREGATION__PLUG_FORMATION_.profile	7
RIP-MEDIATED_NFKB_ACTIVATION_VIA_ZBP1.profile	7
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	7
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	7
SIGNALING_BY_RETINOIC_ACID.profile	7
INFLAMMASOMES.profile	7
BIOCARTA_SKP2E2F_PATHWAY.profile	6
NUCLEOTIDE-LIKE__PURINERGIC__RECEPTORS.profile	6
POLO-LIKE_KINASE_MEDIATED_EVENTS.profile	6
ACTIVATION_OF_THE_PRE-REPLICATIVE_COMPLEX.profile	6
RHO_GTPASES_ACTIVATE_PKNS.profile	6
SIGNALING_BY_HEDGEHOG.profile	6
RHO_GTPASES_ACTIVATE_ROCKS.profile	6
JAK_STAT_SIGNALING_PATHWAY.profile	6
PYRUVATE_METABOLISM_AND_CITRIC_ACID__TCA__CYCLE.profile	6
WNT_SIGNALING_NETWORK.profile	6
PYRUVATE_METABOLISM.profile	6
REGULATION_BY_C-FLIP.profile	6
DIMERIZATION_OF_PROCASPASE-8.profile	6
CASP8_ACTIVITY_IS_INHIBITED.profile	6
GAMMA-CARBOXYLATION_OF_PROTEIN_PRECURSORS.profile	6
TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS.profile	6
GABA_SYNTHESIS,_RELEASE,_REUPTAKE_AND_DEGRADATION.profile	6
TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT.profile	6
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	6
ZBP1_DAI__MEDIATED_INDUCTION_OF_TYPE_I_IFNS.profile	5
SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH-CONE_COLLAPSE.profile	5
GLUTATHIONE-MEDIATED_DETOXIFICATION.profile	5
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	5
ALPHA6_BETA4_INTEGRIN-LIGAND_INTERACTIONS.profile	5
P2Y_RECEPTORS.profile	5
CALNEXIN_CALRETICULIN_CYCLE.profile	5
HDMS_DEMETHYLATE_HISTONES.profile	5
BIOCARTA_IL5_PATHWAY.profile	5
CD28_DEPENDENT_PI3K_AKT_SIGNALING.profile	5
BIOCARTA_TEL_PATHWAY.profile	5
IL2.profile	5
AMINE-DERIVED_HORMONES.profile	5
OPSINS.profile	5
CRMPS_IN_SEMA3A_SIGNALING.profile	4
CHOLESTEROL_BIOSYNTHESIS_I.profile	4
CHOLESTEROL_BIOSYNTHESIS_III__VIA_DESMOSTEROL_.profile	4
CHOLESTEROL_BIOSYNTHESIS_II__VIA_24,25-DIHYDROLANOSTEROL_.profile	4
BIOCARTA_EPHA4_PATHWAY.profile	4
RHO_GTPASES_ACTIVATE_CIT.profile	4
INTEGRIN_ALPHAIIB_BETA3_SIGNALING.profile	4
GLYPICAN_1_NETWORK.profile	4
FGFR4_LIGAND_BINDING_AND_ACTIVATION.profile	4
SYNTHESIS_OF_PE.profile	4
C-MYC_PATHWAY.profile	4
WNT_SIGNALING_PATHWAY.profile	4
PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR.profile	4
TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX.profile	4
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	4
GLUCAGON-TYPE_LIGAND_RECEPTORS.profile	4
ERBB_RECEPTOR_SIGNALING_NETWORK.profile	4
REGULATED_NECROSIS.profile	4
RIPK1-MEDIATED_REGULATED_NECROSIS.profile	4
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	4
REGULATION_OF_NECROPTOTIC_CELL_DEATH.profile	4
BIOCARTA_P53_PATHWAY.profile	4
BIOCARTA_EPO_PATHWAY.profile	4
TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS.profile	4
TRANSPORT_OF_THE_SLBP_INDEPENDENT_MATURE_MRNA.profile	4
P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS.profile	4
SHP2_SIGNALING.profile	4
L-KYNURENINE_DEGRADATION.profile	4
EICOSANOID_LIGAND-BINDING_RECEPTORS.profile	4
DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM.profile	3
DISEASES_OF_GLYCOSYLATION.profile	3
CLASS_B_2__SECRETIN_FAMILY_RECEPTORS_.profile	3
DEFECTIVE_B3GAT3_CAUSES_JDSSDHD.profile	3
DEFECTIVE_B4GALT7_CAUSES_EDS,_PROGEROID_TYPE.profile	3
DEFECTIVE_B3GALT6_CAUSES_EDSP2_AND_SEMDJL1.profile	3
AMINE_LIGAND-BINDING_RECEPTORS.profile	3
CHAPERONIN-MEDIATED_PROTEIN_FOLDING.profile	3
BIOCARTA_MTA3_PATHWAY.profile	3
BIOCARTA_P27_PATHWAY.profile	3
SYNDECAN-1-MEDIATED_SIGNALING_EVENTS.profile	3
BIOTIN_TRANSPORT_AND_METABOLISM.profile	3
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	3
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	3
GAMMA_CARBOXYLATION,_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION.profile	3
HEDGEHOG_LIGAND_BIOGENESIS.profile	3
BIOCARTA_ERYTH_PATHWAY.profile	3
BIOCARTA_ACH_PATHWAY.profile	3
FERTILIZATION.profile	3
REPRODUCTION.profile	3
CLOSTRIDIUM_NEUROTOXICITY.profile	3
BIOCARTA_BARRESTIN_SRC_PATHWAY.profile	3
TRAF6_MEDIATED_NF-KB_ACTIVATION.profile	3
DEFECTIVE_EXT1_CAUSES_EXOSTOSES_1,_TRPS2_AND_CHDS.profile	3
DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2.profile	3
HS-GAG_BIOSYNTHESIS.profile	3
BIOCARTA_SPRY_PATHWAY.profile	3
NAD__I_DE_NOVO__I__BIOSYNTHESIS.profile	3
TRISTETRAPROLIN__TTP,_ZFP36__BINDS_AND_DESTABILIZES_MRNA.profile	3
INTERLEUKIN-7_SIGNALING.profile	3
ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT.profile	3
REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN.profile	3
BIOCARTA_IL2_PATHWAY.profile	3
GRB2:SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS.profile	3
BIOCARTA_TH1TH2_PATHWAY.profile	3
NAplus_CL-_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS.profile	3
