name	score
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
BIOCARTA_IL4_PATHWAY.profile	10
BIOCARTA_STEM_PATHWAY.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
THYROXINE_BIOSYNTHESIS.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	10
COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING.profile	10
BIOCARTA_SET_PATHWAY.profile	10
DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM.profile	10
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	10
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	10
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	10
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	10
VALINE_DEGRADATION.profile	9
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	9
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	9
ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE.profile	9
TRIACYLGLYCEROL_BIOSYNTHESIS.profile	9
ST_G_ALPHA_I_PATHWAY.profile	9
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	8
HEDGEHOG_OFF_STATE.profile	8
LIGAND-GATED_ION_CHANNEL_TRANSPORT.profile	8
RAP1_SIGNALLING.profile	8
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	8
ACTIVATION_OF_THE_PRE-REPLICATIVE_COMPLEX.profile	8
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_III.profile	8
PROTEIN_FOLDING.profile	8
REGULATION_OF_IFNA_SIGNALING.profile	8
TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX.profile	8
SA_TRKA_RECEPTOR.profile	8
TRAF6_MEDIATED_NF-KB_ACTIVATION.profile	8
RORA_ACTIVATES_GENE_EXPRESSION.profile	8
HEDGEHOG_LIGAND_BIOGENESIS.profile	8
BIOCARTA_SKP2E2F_PATHWAY.profile	7
FGFR1_LIGAND_BINDING_AND_ACTIVATION.profile	7
DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA.profile	7
BIOCARTA_MTA3_PATHWAY.profile	7
SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE.profile	7
HISTIDINE,_LYSINE,_PHENYLALANINE,_TYROSINE,_PROLINE_AND_TRYPTOPHAN_CATABOLISM.profile	7
DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE.profile	7
BIOCARTA_IL2_PATHWAY.profile	7
ANDROGEN_BIOSYNTHESIS.profile	7
BIOCARTA_EGFR_SMRTE_PATHWAY.profile	7
SYNTHESIS_OF_PC.profile	7
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	7
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	7
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	7
TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS.profile	7
ST_ADRENERGIC.profile	6
NEGATIVE_REGULATION_OF_TCF-DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS.profile	6
TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING.profile	6
REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA-CARBOXYLATED_PROTEINS.profile	6
CHAPERONIN-MEDIATED_PROTEIN_FOLDING.profile	6
SIGNALING_BY_HEDGEHOG.profile	6
GAMMA-CARBOXYLATION,_TRANSPORT,_AND_AMINO-TERMINAL_CLEAVAGE_OF_PROTEINS.profile	6
GPVI-MEDIATED_ACTIVATION_CASCADE.profile	6
INSULIN_IGF_PATHWAY-PROTEIN_KINASE_B_SIGNALING_CASCADE.profile	6
WNT_SIGNALING_NETWORK.profile	6
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	6
ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING.profile	6
DIMERIZATION_OF_PROCASPASE-8.profile	6
CASP8_ACTIVITY_IS_INHIBITED.profile	6
REGULATION_BY_C-FLIP.profile	6
N-GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE.profile	6
BIOCARTA_DNAFRAGMENT_PATHWAY.profile	6
RETINOL_BIOSYNTHESIS.profile	6
SIGNALING_BY_RETINOIC_ACID.profile	6
TRISTETRAPROLIN__TTP,_ZFP36__BINDS_AND_DESTABILIZES_MRNA.profile	6
ATF4_ACTIVATES_GENES.profile	6
GLYPICAN_1_NETWORK.profile	5
IL2.profile	5
CALNEXIN_CALRETICULIN_CYCLE.profile	5
DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM.profile	5
NUCLEOTIDE-BINDING_DOMAIN,_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR__NLR__SIGNALING_PATHWAYS.profile	5
P2Y_RECEPTORS.profile	5
RIP-MEDIATED_NFKB_ACTIVATION_VIA_ZBP1.profile	5
SWITCHING_OF_ORIGINS_TO_A_POST-REPLICATIVE_STATE.profile	5
ORC1_REMOVAL_FROM_CHROMATIN.profile	5
TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX.profile	5
REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS.profile	4
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	4
AQUAPORIN-MEDIATED_TRANSPORT.profile	4
ASPARAGINE_N-LINKED_GLYCOSYLATION.profile	4
IL-6-TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS.profile	4
BIOCARTA_IL10_PATHWAY.profile	4
BIOCARTA_P27_PATHWAY.profile	4
BIOCARTA_VDR_PATHWAY.profile	4
FGFR2_LIGAND_BINDING_AND_ACTIVATION.profile	4
BIOCARTA_PDGF_PATHWAY.profile	4
GABA_A_RECEPTOR_ACTIVATION.profile	4
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	4
STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES.profile	4
PORPHYRIN_METABOLISM.profile	4
THE_ACTIVATION_OF_ARYLSULFATASES.profile	4
BIOCARTA_DC_PATHWAY.profile	4
POLO-LIKE_KINASE_MEDIATED_EVENTS.profile	4
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_II.profile	4
INTERLEUKIN-6_SIGNALING.profile	4
DEFECTIVE_B3GAT3_CAUSES_JDSSDHD.profile	4
DEFECTIVE_B4GALT7_CAUSES_EDS,_PROGEROID_TYPE.profile	4
DEFECTIVE_B3GALT6_CAUSES_EDSP2_AND_SEMDJL1.profile	4
TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA.profile	4
ABC-FAMILY_PROTEINS_MEDIATED_TRANSPORT.profile	4
WNT_SIGNALING.profile	4
SUMOYLATION_OF_RNA_BINDING_PROTEINS.profile	4
BIOCARTA_ARF_PATHWAY.profile	4
THE_NLRP3_INFLAMMASOME.profile	4
INFLAMMASOMES.profile	4
TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT.profile	4
CANONICAL_WNT_SIGNALING_PATHWAY.profile	4
CASPASE_CASCADE_IN_APOPTOSIS.profile	4
