name	score
THYROXINE_BIOSYNTHESIS.profile	10
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
CALNEXIN_CALRETICULIN_CYCLE.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
ANDROGEN_BIOSYNTHESIS.profile	10
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	10
CLASS_C_3__METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_.profile	10
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	10
TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	10
FCGR_ACTIVATION.profile	10
N-GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE.profile	10
BIOCARTA_IL3_PATHWAY.profile	10
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_II.profile	9
DEFECTIVE_B3GAT3_CAUSES_JDSSDHD.profile	9
DEFECTIVE_B3GALT6_CAUSES_EDSP2_AND_SEMDJL1.profile	9
DEFECTIVE_B4GALT7_CAUSES_EDS,_PROGEROID_TYPE.profile	9
HS-GAG_BIOSYNTHESIS.profile	9
BIOCARTA_TH1TH2_PATHWAY.profile	9
BIOCARTA_MTA3_PATHWAY.profile	9
BIOCARTA_GPCR_PATHWAY.profile	9
SYNTHESIS_OF_LEUKOTRIENES__LT__AND_EOXINS__EX_.profile	9
BIOCARTA_EPO_PATHWAY.profile	9
DEADENYLATION_OF_MRNA.profile	8
DEADENYLATION-DEPENDENT_MRNA_DECAY.profile	8
BIOCARTA_IL10_PATHWAY.profile	8
REV-MEDIATED_NUCLEAR_EXPORT_OF_HIV_RNA.profile	8
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	8
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	8
ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION.profile	8
PI3_KINASE_PATHWAY.profile	8
BIOCARTA_NGF_PATHWAY.profile	8
PHASE_II_CONJUGATION.profile	8
WNT_SIGNALING_NETWORK.profile	7
INTERFERON-GAMMA_SIGNALING_PATHWAY.profile	7
FGFR1_LIGAND_BINDING_AND_ACTIVATION.profile	7
SURFACTANT_METABOLISM.profile	7
COHESIN_LOADING_ONTO_CHROMATIN.profile	7
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	7
TRNA_PROCESSING_IN_THE_NUCLEUS.profile	7
A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS.profile	7
BIOCARTA_STEM_PATHWAY.profile	7
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	7
SA_TRKA_RECEPTOR.profile	7
IL27-MEDIATED_SIGNALING_EVENTS.profile	7
TNFR1-INDUCED_PROAPOPTOTIC_SIGNALING.profile	7
TRYPTOPHAN_CATABOLISM.profile	7
CLASS_B_2__SECRETIN_FAMILY_RECEPTORS_.profile	7
GABA_A_RECEPTOR_ACTIVATION.profile	7
METABOLISM_OF_FOLATE_AND_PTERINES.profile	6
INFLAMMATION_MEDIATED_BY_CHEMOKINE_AND_CYTOKINE_SIGNALING_PATHWAY.profile	6
SYNTHESIS_OF_IP2,_IP,_AND_INS_IN_THE_CYTOSOL.profile	6
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	6
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	6
JNK__C-JUN_KINASES__PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1.profile	6
BIOCARTA_IGF1_PATHWAY.profile	6
HEPARAN_SULFATE_HEPARIN__HS-GAG__METABOLISM.profile	6
LIGAND-GATED_ION_CHANNEL_TRANSPORT.profile	6
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	6
AQUAPORIN-MEDIATED_TRANSPORT.profile	6
SUPERPATHWAY_OF_CHOLESTEROL_BIOSYNTHESIS.profile	6
AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL.profile	6
P2Y_RECEPTORS.profile	6
CHOLESTEROL_BIOSYNTHESIS.profile	6
TNF_RECEPTOR_SUPERFAMILY__TNFSF__MEMBERS_MEDIATING_NON-CANONICAL_NF-KB_PATHWAY.profile	6
ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF__SREBP_.profile	6
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	6
FERTILIZATION.profile	6
REPRODUCTION.profile	6
BIOLOGICAL_OXIDATIONS.profile	6
BIOCARTA_IL2_PATHWAY.profile	6
ALZHEIMER_DISEASE-PRESENILIN_PATHWAY.profile	5
HEDGEHOG_OFF_STATE.profile	5
AP-1_TRANSCRIPTION_FACTOR_NETWORK.profile	5
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	5
CELL_DIVISION.profile	5
CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM.profile	5
FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC.profile	5
CHAPERONIN-MEDIATED_PROTEIN_FOLDING.profile	5
COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING.profile	5
ST_STAT3_PATHWAY.profile	5
BIOCARTA_EPHA4_PATHWAY.profile	5
ABC-FAMILY_PROTEINS_MEDIATED_TRANSPORT.profile	5
