name	score
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
INSULIN_IGF_PATHWAY-PROTEIN_KINASE_B_SIGNALING_CASCADE.profile	10
TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX.profile	10
NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE.profile	10
COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING.profile	10
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
THYROXINE_BIOSYNTHESIS.profile	10
GAMMA-CARBOXYLATION_OF_PROTEIN_PRECURSORS.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM.profile	10
BIOCARTA_IL2_PATHWAY.profile	10
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	10
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	10
BIOCARTA_STEM_PATHWAY.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	10
PROTEIN_FOLDING.profile	10
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	10
SYNTHESIS_OF_PC.profile	9
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	9
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	9
CALNEXIN_CALRETICULIN_CYCLE.profile	9
CLOSTRIDIUM_NEUROTOXICITY.profile	9
BIOCARTA_EPO_PATHWAY.profile	9
TRAF6_MEDIATED_NF-KB_ACTIVATION.profile	9
CHOLESTEROL_BIOSYNTHESIS_I.profile	9
CHOLESTEROL_BIOSYNTHESIS_III__VIA_DESMOSTEROL_.profile	9
CHOLESTEROL_BIOSYNTHESIS_II__VIA_24,25-DIHYDROLANOSTEROL_.profile	9
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	9
ACTIVATION_OF_THE_PRE-REPLICATIVE_COMPLEX.profile	9
ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF__SREBP_.profile	9
DEFECTIVE_B3GALT6_CAUSES_EDSP2_AND_SEMDJL1.profile	9
DEFECTIVE_B3GAT3_CAUSES_JDSSDHD.profile	9
DEFECTIVE_B4GALT7_CAUSES_EDS,_PROGEROID_TYPE.profile	9
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	9
CHAPERONIN-MEDIATED_PROTEIN_FOLDING.profile	9
TRYPTOPHAN_CATABOLISM.profile	9
N-GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE.profile	8
POLO-LIKE_KINASE_MEDIATED_EVENTS.profile	8
BIOCARTA_MTA3_PATHWAY.profile	8
BIOCARTA_INSULIN_PATHWAY.profile	8
HEDGEHOG_OFF_STATE.profile	8
ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE.profile	8
ZBP1_DAI__MEDIATED_INDUCTION_OF_TYPE_I_IFNS.profile	8
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	8
LIGAND-GATED_ION_CHANNEL_TRANSPORT.profile	8
