name	score
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	10
THYROXINE_BIOSYNTHESIS.profile	10
DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM.profile	10
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	10
RORA_ACTIVATES_GENE_EXPRESSION.profile	10
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	10
NUCLEOTIDE-LIKE__PURINERGIC__RECEPTORS.profile	10
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	10
BIOCARTA_MTA3_PATHWAY.profile	10
ACTIVATION_OF_THE_PRE-REPLICATIVE_COMPLEX.profile	10
SYNTHESIS_OF_PC.profile	10
BUTYRATE_RESPONSE_FACTOR_1__BRF1__BINDS_AND_DESTABILIZES_MRNA.profile	10
TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT.profile	10
TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS.profile	10
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	10
ABC-FAMILY_PROTEINS_MEDIATED_TRANSPORT.profile	10
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	9
GLYPICAN_1_NETWORK.profile	9
DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA.profile	9
SIGNALING_BY_RETINOIC_ACID.profile	9
RECYCLING_OF_BILE_ACIDS_AND_SALTS.profile	9
SHP2_SIGNALING.profile	9
RAP1_SIGNALLING.profile	9
LYSINE_CATABOLISM.profile	9
HS-GAG_BIOSYNTHESIS.profile	9
DEFECTIVE_EXT1_CAUSES_EXOSTOSES_1,_TRPS2_AND_CHDS.profile	9
DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2.profile	9
REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA-CARBOXYLATED_PROTEINS.profile	9
WNT_SIGNALING.profile	9
