name	score
THYROXINE_BIOSYNTHESIS.profile	10
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	10
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	10
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	10
REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS.profile	10
HEDGEHOG_OFF_STATE.profile	10
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	10
BIOCARTA_GPCR_PATHWAY.profile	10
SA_TRKA_RECEPTOR.profile	10
BIOCARTA_TH1TH2_PATHWAY.profile	10
IL2.profile	9
DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM.profile	9
METABOLISM_OF_FOLATE_AND_PTERINES.profile	9
FCGR_ACTIVATION.profile	9
OPSINS.profile	9
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	9
BIOCARTA_FIBRINOLYSIS_PATHWAY.profile	9
SYNTHESIS_OF_LEUKOTRIENES__LT__AND_EOXINS__EX_.profile	9
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	9
SYNTHESIS_OF_PE.profile	9
CALNEXIN_CALRETICULIN_CYCLE.profile	9
PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR.profile	9
NEGATIVE_REGULATION_OF_TCF-DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS.profile	9
GPVI-MEDIATED_ACTIVATION_CASCADE.profile	8
RORA_ACTIVATES_GENE_EXPRESSION.profile	8
ANDROGEN_BIOSYNTHESIS.profile	8
PHENYLALANINE_AND_TYROSINE_CATABOLISM.profile	8
G1_S-SPECIFIC_TRANSCRIPTION.profile	8
REGULATION_BY_C-FLIP.profile	8
DIMERIZATION_OF_PROCASPASE-8.profile	8
CASP8_ACTIVITY_IS_INHIBITED.profile	8
CREATINE_METABOLISM.profile	8
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	8
GLUCAGON-TYPE_LIGAND_RECEPTORS.profile	8
PURINE_NUCLEOTIDES_DEGRADATION.profile	8
NAD__I_DE_NOVO__I__BIOSYNTHESIS.profile	8
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	8
G_ALPHA__Z__SIGNALLING_EVENTS.profile	8
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	7
AMINE_LIGAND-BINDING_RECEPTORS.profile	7
IL27-MEDIATED_SIGNALING_EVENTS.profile	7
REPRODUCTION.profile	7
FERTILIZATION.profile	7
AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL.profile	7
REGULATION_OF_IFNA_SIGNALING.profile	7
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	7
HUNTINGTON_DISEASE.profile	7
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	7
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	7
REGULATION_OF_SIGNALING_BY_NODAL.profile	7
CD28_DEPENDENT_PI3K_AKT_SIGNALING.profile	6
BIOCARTA_PML_PATHWAY.profile	6
ST_INTERLEUKIN_4_PATHWAY.profile	6
BIOCARTA_IL10_PATHWAY.profile	6
TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS.profile	6
POLO-LIKE_KINASE_MEDIATED_EVENTS.profile	6
