name	score
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
THYROXINE_BIOSYNTHESIS.profile	10
AQUAPORIN-MEDIATED_TRANSPORT.profile	10
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
CLASS_C_3__METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_.profile	10
TNFR1-INDUCED_PROAPOPTOTIC_SIGNALING.profile	10
NEGATIVE_REGULATION_OF_TCF-DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS.profile	10
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	10
DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM.profile	10
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	10
REGULATION_BY_C-FLIP.profile	10
DIMERIZATION_OF_PROCASPASE-8.profile	10
CASP8_ACTIVITY_IS_INHIBITED.profile	10
CHYLOMICRON-MEDIATED_LIPID_TRANSPORT.profile	9
ST_INTERLEUKIN_4_PATHWAY.profile	9
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	9
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	9
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	9
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	9
BIOCARTA_GPCR_PATHWAY.profile	9
ANDROGEN_BIOSYNTHESIS.profile	9
SA_TRKA_RECEPTOR.profile	9
FOXA2_AND_FOXA3_TRANSCRIPTION_FACTOR_NETWORKS.profile	9
REGULATION_OF_IFNG_SIGNALING.profile	9
REV-MEDIATED_NUCLEAR_EXPORT_OF_HIV_RNA.profile	8
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	8
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_III.profile	8
BIOCARTA_SET_PATHWAY.profile	8
IL27-MEDIATED_SIGNALING_EVENTS.profile	8
FACILITATIVE_NAplus-INDEPENDENT_GLUCOSE_TRANSPORTERS.profile	8
BIOCARTA_TH1TH2_PATHWAY.profile	8
CALNEXIN_CALRETICULIN_CYCLE.profile	8
SYNTHESIS_OF_PE.profile	8
POLO-LIKE_KINASE_MEDIATED_EVENTS.profile	8
METALLOTHIONEINS_BIND_METALS.profile	8
RESPONSE_TO_METAL_IONS.profile	8
BIOCARTA_IL4_PATHWAY.profile	7
BIOCARTA_EPHA4_PATHWAY.profile	7
PHASE_II_CONJUGATION.profile	7
ACTIVATION_OF_SMO.profile	7
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	7
TNF_RECEPTOR_SUPERFAMILY__TNFSF__MEMBERS_MEDIATING_NON-CANONICAL_NF-KB_PATHWAY.profile	7
REGULATION_OF_SIGNALING_BY_NODAL.profile	7
INTERLEUKIN-6_SIGNALING.profile	7
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	6
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	6
INTEGRIN_ALPHAIIB_BETA3_SIGNALING.profile	6
LIPID_AND_LIPOPROTEIN_METABOLISM.profile	6
FCGR_ACTIVATION.profile	6
BIOCARTA_STEM_PATHWAY.profile	6
REGULATION_OF_HYPOXIA-INDUCIBLE_FACTOR__HIF__BY_OXYGEN.profile	6
CELLULAR_RESPONSE_TO_HYPOXIA.profile	6
TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR.profile	6
HIF-2-ALPHA_TRANSCRIPTION_FACTOR_NETWORK.profile	6
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	6
SODIUM_CALCIUM_EXCHANGERS.profile	6
ST_STAT3_PATHWAY.profile	6
BIOCARTA_FIBRINOLYSIS_PATHWAY.profile	6
CANONICAL_WNT_SIGNALING_PATHWAY.profile	5
PI3_KINASE_PATHWAY.profile	5
HEDGEHOG_OFF_STATE.profile	5
FGFR1_LIGAND_BINDING_AND_ACTIVATION.profile	5
PLATELET_AGGREGATION__PLUG_FORMATION_.profile	5
GRB2:SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS.profile	5
DEFECTIVE_B3GAT3_CAUSES_JDSSDHD.profile	5
DEFECTIVE_B4GALT7_CAUSES_EDS,_PROGEROID_TYPE.profile	5
DEFECTIVE_B3GALT6_CAUSES_EDSP2_AND_SEMDJL1.profile	5
BIOCARTA_MTA3_PATHWAY.profile	5
METHYLATION.profile	5
HEPARAN_SULFATE_HEPARIN__HS-GAG__METABOLISM.profile	5
OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA.profile	5
GLYPICAN_1_NETWORK.profile	5
AXON_GUIDANCE_MEDIATED_BY_SEMAPHORINS.profile	5
BIOCARTA_IL2_PATHWAY.profile	5
ACTIVATION_OF_RAC.profile	5
BIOLOGICAL_OXIDATIONS.profile	5
ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE.profile	5
GABA_A_RECEPTOR_ACTIVATION.profile	5
SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE.profile	5
UTP_AND_CTP__I_DE_NOVO__I__BIOSYNTHESIS.profile	5
PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR.profile	4
GLUCAGON-TYPE_LIGAND_RECEPTORS.profile	4
LIPOPROTEIN_METABOLISM.profile	4
TRNA_PROCESSING_IN_THE_NUCLEUS.profile	4
CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM.profile	4
A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS.profile	4
P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS.profile	4
BIOCARTA_PML_PATHWAY.profile	4
BIOCARTA_LEPTIN_PATHWAY.profile	4
IL2.profile	4
AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE.profile	4
SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI-_AND_TRIPHOSPHATES.profile	4
OPSINS.profile	4
SUMOYLATION_BY_RANBP2_REGULATES_TRANSCRIPTIONAL_REPRESSION.profile	4
SUPERPATHWAY_OF_PYRIMIDINE_RIBONUCLEOTIDES__I_DE_NOVO__I__BIOSYNTHESIS.profile	4
PYRIMIDINE_DEOXYRIBONUCLEOTIDE_PHOSPHORYLATION.profile	4
METABOLISM_OF_POLYAMINES.profile	3
MISCELLANEOUS_SUBSTRATES.profile	3
SIGNALING_BY_HEDGEHOG.profile	3
HORMONE_LIGAND-BINDING_RECEPTORS.profile	3
MITOCHONDRIAL_FATTY_ACID_BETA-OXIDATION.profile	3
INTERFERON-GAMMA_SIGNALING_PATHWAY.profile	3
RAP1_SIGNALLING.profile	3
SUMOYLATION_OF_RNA_BINDING_PROTEINS.profile	3
BIOCARTA_SODD_PATHWAY.profile	3
POST-CHAPERONIN_TUBULIN_FOLDING_PATHWAY.profile	3
STEROID_HORMONES.profile	3
P38_MAPK_SIGNALING_PATHWAY.profile	3
LIGAND-GATED_ION_CHANNEL_TRANSPORT.profile	3
SYNTHESIS_OF_LEUKOTRIENES__LT__AND_EOXINS__EX_.profile	3
MTOR_SIGNALING_PATHWAY.profile	3
BIOCARTA_SARS_PATHWAY.profile	3
BIOCARTA_FAS_PATHWAY.profile	3
BIOCARTA_IL3_PATHWAY.profile	3
TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS.profile	3
GLUTAMATE_BINDING,_ACTIVATION_OF_AMPA_RECEPTORS_AND_SYNAPTIC_PLASTICITY.profile	3
TRAFFICKING_OF_AMPA_RECEPTORS.profile	3
FATTY_ACYL-COA_BIOSYNTHESIS.profile	2
SA_REG_CASCADE_OF_CYCLIN_EXPR.profile	2
DEADENYLATION-DEPENDENT_MRNA_DECAY.profile	2
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	2
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	2
ATF4_ACTIVATES_GENES.profile	2
G_ALPHA__S__SIGNALLING_EVENTS.profile	2
BIOCARTA_SKP2E2F_PATHWAY.profile	2
G_ALPHA__Z__SIGNALLING_EVENTS.profile	2
TGF-BETA_SIGNALING_PATHWAY.profile	2
BIOCARTA_VEGF_PATHWAY.profile	2
CELL_DIVISION.profile	2
ADENYLATE_CYCLASE_ACTIVATING_PATHWAY.profile	2
PYRIMIDINE_CATABOLISM.profile	2
BIOCARTA_NUCLEARRS_PATHWAY.profile	2
RETINOL_BIOSYNTHESIS.profile	2
CITRIC_ACID_CYCLE__TCA_CYCLE_.profile	2
BIOCARTA_TEL_PATHWAY.profile	2
NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION.profile	2
RECYCLING_OF_BILE_ACIDS_AND_SALTS.profile	2
CASPASE_CASCADE_IN_APOPTOSIS.profile	2
BLOOD_COAGULATION.profile	2
HS-GAG_BIOSYNTHESIS.profile	2
DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2.profile	2
DEFECTIVE_EXT1_CAUSES_EXOSTOSES_1,_TRPS2_AND_CHDS.profile	2
AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL.profile	2
METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS.profile	2
SURFACTANT_METABOLISM.profile	2
ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION.profile	2
PHASE_0_-_RAPID_DEPOLARISATION.profile	2
ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT.profile	2
CANONICAL_NF-KAPPAB_PATHWAY.profile	2
BIOCARTA_NFAT_PATHWAY.profile	2
RNA_POLYMERASE_III_CHAIN_ELONGATION.profile	2
METABOLISM_OF_VITAMINS_AND_COFACTORS.profile	2
ACTIVATION_OF_THE_AP-1_FAMILY_OF_TRANSCRIPTION_FACTORS.profile	2
SUPERPATHWAY_OF_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_SALVAGE.profile	2
DEACTIVATION_OF_THE_BETA-CATENIN_TRANSACTIVATING_COMPLEX.profile	2
S1P1_PATHWAY.profile	2
EICOSANOID_LIGAND-BINDING_RECEPTORS.profile	2
REPRODUCTION.profile	2
FERTILIZATION.profile	2
CD28_DEPENDENT_PI3K_AKT_SIGNALING.profile	1
CLASS_B_2__SECRETIN_FAMILY_RECEPTORS_.profile	1
PURINE_CATABOLISM.profile	1
CREATINE_METABOLISM.profile	1
AXON_GUIDANCE_MEDIATED_BY_SLIT_ROBO.profile	1
GLUCOSE_METABOLISM.profile	1
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_II.profile	1
RHO_GTPASES_ACTIVATE_ROCKS.profile	1
PHENYLALANINE_AND_TYROSINE_CATABOLISM.profile	1
RNA_POLYMERASE_I_PROMOTER_OPENING.profile	1
TRK_RECEPTOR_SIGNALING_MEDIATED_BY_PI3K_AND_PLC-GAMMA.profile	1
GPVI-MEDIATED_ACTIVATION_CASCADE.profile	1
DEADENYLATION_OF_MRNA.profile	1
RNA_POLYMERASE_I_CHAIN_ELONGATION.profile	1
SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH-CONE_COLLAPSE.profile	1
BIOCARTA_SPRY_PATHWAY.profile	1
ABC-FAMILY_PROTEINS_MEDIATED_TRANSPORT.profile	1
BIOCARTA_VDR_PATHWAY.profile	1
TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS,_BILE_SALTS_AND_ORGANIC_ACIDS,_METAL_IONS_AND_AMINE_COMPOUNDS.profile	1
ROLE_OF_SECOND_MESSENGERS_IN_NETRIN-1_SIGNALING.profile	1
BIOCARTA_TFF_PATHWAY.profile	1
SA_PTEN_PATHWAY.profile	1
VALIDATED_TRANSCRIPTIONAL_TARGETS_OF_AP1_FAMILY_MEMBERS_FRA1_AND_FRA2.profile	1
LKB1_SIGNALING_EVENTS.profile	1
SUPERPATHWAY_OF_CHOLESTEROL_BIOSYNTHESIS.profile	1
GROWTH_HORMONE_RECEPTOR_SIGNALING.profile	1
BIOCARTA_LONGEVITY_PATHWAY.profile	1
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES.profile	1
GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION.profile	1
MAP2K_AND_MAPK_ACTIVATION.profile	1
VALIDATED_TARGETS_OF_C-MYC_TRANSCRIPTIONAL_REPRESSION.profile	1
FLK2_FLT3.profile	1
SYNTHESIS_OF_IP2,_IP,_AND_INS_IN_THE_CYTOSOL.profile	1
PYRIMIDINE_METABOLISM.profile	1
SLC-MEDIATED_TRANSMEMBRANE_TRANSPORT.profile	1
BIOCARTA_LECTIN_PATHWAY.profile	1
SUPERPATHWAY_OF_GERANYLGERANYLDIPHOSPHATE_BIOSYNTHESIS_I__VIA_MEVALONATE_.profile	1
AP-1_TRANSCRIPTION_FACTOR_NETWORK.profile	1
ACYL_CHAIN_REMODELLING_OF_PS.profile	1
ENDOTHELINS.profile	1
AFLATOXIN_ACTIVATION_AND_DETOXIFICATION.profile	1
HIF-1-ALPHA_TRANSCRIPTION_FACTOR_NETWORK.profile	1
COHESIN_LOADING_ONTO_CHROMATIN.profile	1
TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION.profile	1
BIOCARTA_SPPA_PATHWAY.profile	1
SYNTHESIS_OF_PA.profile	1
DISEASES_OF_METABOLISM.profile	1
REACTIVE_OXYGEN_SPECIES_DEGRADATION.profile	1
HEXOSE_UPTAKE.profile	1
BIOCARTA_INSULIN_PATHWAY.profile	1
BIOCARTA_RARRXR_PATHWAY.profile	1
TRK_RECEPTOR_SIGNALING_MEDIATED_BY_THE_MAPK_PATHWAY.profile	1
RNA_POLYMERASE_III_ABORTIVE_AND_RETRACTIVE_INITIATION.profile	1
RNA_POLYMERASE_III_TRANSCRIPTION.profile	1
PLK1_SIGNALING_EVENTS.profile	1
SIGNALING_BY_NODAL.profile	1
NUCLEOTIDE-BINDING_DOMAIN,_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR__NLR__SIGNALING_PATHWAYS.profile	1
BIOCARTA_CACAM_PATHWAY.profile	1
BIOCARTA_IL10_PATHWAY.profile	1
PHYSIOLOGICAL_FACTORS.profile	1
BIOCARTA_EPO_PATHWAY.profile	1
CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII.profile	1
BIOCARTA_CALCINEURIN_PATHWAY.profile	1
P38MAPK_EVENTS.profile	1
REGULATION_OF_FZD_BY_UBIQUITINATION.profile	1
GM-CSF.profile	1
PURINE_DEOXYRIBONUCLEOSIDES_SALVAGE.profile	1
ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS.profile	1
