name	score
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	10
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	10
RAP1_SIGNALLING.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
BIOCARTA_FIBRINOLYSIS_PATHWAY.profile	10
NAD__I_DE_NOVO__I__BIOSYNTHESIS.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	10
ST_STAT3_PATHWAY.profile	10
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
AQUAPORIN-MEDIATED_TRANSPORT.profile	10
SYNTHESIS_OF_LEUKOTRIENES__LT__AND_EOXINS__EX_.profile	10
CALNEXIN_CALRETICULIN_CYCLE.profile	9
N-GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE.profile	9
CD28_DEPENDENT_PI3K_AKT_SIGNALING.profile	9
SYNTHESIS_OF_PE.profile	9
INTERFERON-GAMMA_SIGNALING_PATHWAY.profile	9
GLYPICAN_1_NETWORK.profile	9
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	9
THYROXINE_BIOSYNTHESIS.profile	9
BIOCARTA_IL10_PATHWAY.profile	9
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	8
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	8
FGFR1_LIGAND_BINDING_AND_ACTIVATION.profile	8
ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION.profile	8
P2Y_RECEPTORS.profile	8
CLASS_C_3__METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_.profile	8
