name	score
THYROXINE_BIOSYNTHESIS.profile	10
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	10
COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING.profile	10
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	10
CALNEXIN_CALRETICULIN_CYCLE.profile	10
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	10
N-GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE.profile	10
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	10
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	10
HDMS_DEMETHYLATE_HISTONES.profile	10
DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM.profile	10
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	10
FGFR2_LIGAND_BINDING_AND_ACTIVATION.profile	10
REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA-CARBOXYLATED_PROTEINS.profile	10
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	9
RETINOL_BIOSYNTHESIS.profile	9
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	9
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	9
RORA_ACTIVATES_GENE_EXPRESSION.profile	9
BRANCHED-CHAIN_AMINO_ACID_CATABOLISM.profile	9
HORMONE_LIGAND-BINDING_RECEPTORS.profile	9
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	9
DIMERIZATION_OF_PROCASPASE-8.profile	9
REGULATION_BY_C-FLIP.profile	9
CASP8_ACTIVITY_IS_INHIBITED.profile	9
HEDGEHOG_LIGAND_BIOGENESIS.profile	9
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	9
REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS.profile	8
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	8
BIOCARTA_SET_PATHWAY.profile	8
SYNTHESIS_OF_PE.profile	8
GAMMA-CARBOXYLATION_OF_PROTEIN_PRECURSORS.profile	8
TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT.profile	8
THE_NLRP3_INFLAMMASOME.profile	8
ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF__SREBP_.profile	8
REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP__SREBF_.profile	8
HEDGEHOG_OFF_STATE.profile	7
PURINE_NUCLEOTIDES_DEGRADATION.profile	7
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	7
AQUAPORIN-MEDIATED_TRANSPORT.profile	7
DISEASES_OF_METABOLISM.profile	7
REV-MEDIATED_NUCLEAR_EXPORT_OF_HIV_RNA.profile	7
TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS.profile	7
CLOSTRIDIUM_NEUROTOXICITY.profile	7
IL2.profile	7
FGFR1_LIGAND_BINDING_AND_ACTIVATION.profile	7
CHOLESTEROL_BIOSYNTHESIS_I.profile	7
CHOLESTEROL_BIOSYNTHESIS_III__VIA_DESMOSTEROL_.profile	7
CHOLESTEROL_BIOSYNTHESIS_II__VIA_24,25-DIHYDROLANOSTEROL_.profile	7
N-GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS-GOLGI.profile	7
NUCLEOTIDE-LIKE__PURINERGIC__RECEPTORS.profile	7
INFLAMMASOMES.profile	7
GLYPICAN_1_NETWORK.profile	7
GAMMA-CARBOXYLATION,_TRANSPORT,_AND_AMINO-TERMINAL_CLEAVAGE_OF_PROTEINS.profile	7
G0_AND_EARLY_G1.profile	6
ST_MYOCYTE_AD_PATHWAY.profile	6
NUCLEAR_PORE_COMPLEX__NPC__DISASSEMBLY.profile	6
SYNTHESIS_OF_PC.profile	6
HISTIDINE,_LYSINE,_PHENYLALANINE,_TYROSINE,_PROLINE_AND_TRYPTOPHAN_CATABOLISM.profile	6
ST_G_ALPHA_I_PATHWAY.profile	6
FERTILIZATION.profile	6
REPRODUCTION.profile	6
BIOTIN_TRANSPORT_AND_METABOLISM.profile	6
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	6
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	6
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	6
SIGNALING_BY_RETINOIC_ACID.profile	6
