name	score
THYROXINE_BIOSYNTHESIS.profile	10
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	10
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
FCGR_ACTIVATION.profile	10
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	10
P2Y_RECEPTORS.profile	10
BIOCARTA_TH1TH2_PATHWAY.profile	10
PURINE_NUCLEOTIDES_DEGRADATION.profile	10
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	10
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	10
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
CALNEXIN_CALRETICULIN_CYCLE.profile	10
PHENYLALANINE_AND_TYROSINE_CATABOLISM.profile	10
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	10
AQUAPORIN-MEDIATED_TRANSPORT.profile	10
AMINE_LIGAND-BINDING_RECEPTORS.profile	10
NEGATIVE_REGULATION_OF_TCF-DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS.profile	10
SUPERPATHWAY_OF_PYRIMIDINE_RIBONUCLEOTIDES__I_DE_NOVO__I__BIOSYNTHESIS.profile	10
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	10
PYRIMIDINE_DEOXYRIBONUCLEOTIDE_PHOSPHORYLATION.profile	10
TNFR1-INDUCED_PROAPOPTOTIC_SIGNALING.profile	10
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	9
METABOLISM_OF_FOLATE_AND_PTERINES.profile	9
REGULATION_OF_IFNA_SIGNALING.profile	9
CLASS_C_3__METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_.profile	9
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	9
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	9
BIOCARTA_GPCR_PATHWAY.profile	9
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	9
INTERLEUKIN-6_SIGNALING.profile	9
IL27-MEDIATED_SIGNALING_EVENTS.profile	8
ANDROGEN_BIOSYNTHESIS.profile	8
RESPONSE_TO_METAL_IONS.profile	8
METALLOTHIONEINS_BIND_METALS.profile	8
REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS.profile	8
SUPERPATHWAY_OF_CHOLESTEROL_BIOSYNTHESIS.profile	8
