name	score
THYROXINE_BIOSYNTHESIS.profile	10
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
AQUAPORIN-MEDIATED_TRANSPORT.profile	10
INSULIN_IGF_PATHWAY-PROTEIN_KINASE_B_SIGNALING_CASCADE.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	10
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
LYSINE_CATABOLISM.profile	10
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	10
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	10
SYNTHESIS_OF_PC.profile	10
TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX.profile	10
REGULATION_BY_C-FLIP.profile	10
DIMERIZATION_OF_PROCASPASE-8.profile	10
CASP8_ACTIVITY_IS_INHIBITED.profile	10
GLYPICAN_1_NETWORK.profile	10
ACTIVATION_OF_THE_PRE-REPLICATIVE_COMPLEX.profile	10
FGFR2_LIGAND_BINDING_AND_ACTIVATION.profile	10
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	10
CALNEXIN_CALRETICULIN_CYCLE.profile	10
RETINOL_BIOSYNTHESIS.profile	10
TRAF6_MEDIATED_NF-KB_ACTIVATION.profile	10
GAMMA-CARBOXYLATION,_TRANSPORT,_AND_AMINO-TERMINAL_CLEAVAGE_OF_PROTEINS.profile	10
ANTIGEN_PRESENTATION:_FOLDING,_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC.profile	10
N-GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE.profile	10
GAMMA-CARBOXYLATION_OF_PROTEIN_PRECURSORS.profile	10
THE_NLRP3_INFLAMMASOME.profile	10
REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA-CARBOXYLATED_PROTEINS.profile	10
FGFR2_MUTANT_RECEPTOR_ACTIVATION.profile	10
ACTIVATED_POINT_MUTANTS_OF_FGFR2.profile	10
IL2.profile	10
FGFR1_LIGAND_BINDING_AND_ACTIVATION.profile	10
BIOCARTA_STEM_PATHWAY.profile	10
ZBP1_DAI__MEDIATED_INDUCTION_OF_TYPE_I_IFNS.profile	10
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP__SREBF_.profile	10
NUCLEAR_PORE_COMPLEX__NPC__DISASSEMBLY.profile	10
RIP-MEDIATED_NFKB_ACTIVATION_VIA_ZBP1.profile	10
HEDGEHOG_LIGAND_BIOGENESIS.profile	10
ANDROGEN_BIOSYNTHESIS.profile	9
TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS.profile	9
DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA.profile	9
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	9
REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS.profile	9
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	9
DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM.profile	9
ETHANOL_OXIDATION.profile	9
AMINE_LIGAND-BINDING_RECEPTORS.profile	9
TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS.profile	9
ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF__SREBP_.profile	9
