name	score
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	10
THYROXINE_BIOSYNTHESIS.profile	10
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
AQUAPORIN-MEDIATED_TRANSPORT.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
BIOCARTA_SET_PATHWAY.profile	10
CD28_DEPENDENT_PI3K_AKT_SIGNALING.profile	9
P2Y_RECEPTORS.profile	9
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	9
IL2.profile	9
HORMONE_LIGAND-BINDING_RECEPTORS.profile	9
RAP1_SIGNALLING.profile	9
ST_INTERLEUKIN_4_PATHWAY.profile	8
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_III.profile	8
ANDROGEN_BIOSYNTHESIS.profile	8
BIOCARTA_IL4_PATHWAY.profile	8
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	8
PHASE_II_CONJUGATION.profile	8
SA_TRKA_RECEPTOR.profile	8
METABOLISM_OF_FOLATE_AND_PTERINES.profile	8
SURFACTANT_METABOLISM.profile	8
IL27-MEDIATED_SIGNALING_EVENTS.profile	8
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	8
REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP__SREBF_.profile	7
WNT_SIGNALING_NETWORK.profile	7
ALZHEIMER_DISEASE-PRESENILIN_PATHWAY.profile	7
PHENYLALANINE_AND_TYROSINE_CATABOLISM.profile	7
TNFR1-INDUCED_PROAPOPTOTIC_SIGNALING.profile	7
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	7
ST_G_ALPHA_S_PATHWAY.profile	7
NEGATIVE_REGULATION_OF_TCF-DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS.profile	7
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_II.profile	6
SYNTHESIS_OF_PE.profile	6
