name	score
CALNEXIN_CALRETICULIN_CYCLE.profile	10
CLASS_C_3__METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_.profile	10
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
N-GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE.profile	10
P2Y_RECEPTORS.profile	10
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
WNT_SIGNALING.profile	10
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
BIOCARTA_EPHA4_PATHWAY.profile	10
METALLOTHIONEINS_BIND_METALS.profile	10
RESPONSE_TO_METAL_IONS.profile	10
BIOCARTA_TH1TH2_PATHWAY.profile	10
FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC.profile	9
THYROXINE_BIOSYNTHESIS.profile	9
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	9
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	9
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	9
BIOCARTA_IL10_PATHWAY.profile	9
POLO-LIKE_KINASE_MEDIATED_EVENTS.profile	9
CASP8_ACTIVITY_IS_INHIBITED.profile	9
REGULATION_BY_C-FLIP.profile	9
DIMERIZATION_OF_PROCASPASE-8.profile	9
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	9
SYNTHESIS_OF_PE.profile	9
BIOCARTA_RARRXR_PATHWAY.profile	9
HS-GAG_BIOSYNTHESIS.profile	9
HORMONE_LIGAND-BINDING_RECEPTORS.profile	9
RIPK1-MEDIATED_REGULATED_NECROSIS.profile	9
REGULATED_NECROSIS.profile	9
CHYLOMICRON-MEDIATED_LIPID_TRANSPORT.profile	8
ANDROGEN_BIOSYNTHESIS.profile	8
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	8
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	8
LIPID_AND_LIPOPROTEIN_METABOLISM.profile	8
CD28_DEPENDENT_PI3K_AKT_SIGNALING.profile	8
LIPOPROTEIN_METABOLISM.profile	8
FOXA2_AND_FOXA3_TRANSCRIPTION_FACTOR_NETWORKS.profile	8
CREATION_OF_C4_AND_C2_ACTIVATORS.profile	8
SA_TRKA_RECEPTOR.profile	8
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	8
GLYPICAN_1_NETWORK.profile	8
LIGAND-DEPENDENT_CASPASE_ACTIVATION.profile	8
SYNTHESIS_OF_LEUKOTRIENES__LT__AND_EOXINS__EX_.profile	8
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	8
DEFECTIVE_EXT1_CAUSES_EXOSTOSES_1,_TRPS2_AND_CHDS.profile	8
DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2.profile	8
HS-GAG_DEGRADATION.profile	8
REGULATION_OF_NECROPTOTIC_CELL_DEATH.profile	8
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_II.profile	7
ADENYLATE_CYCLASE_ACTIVATING_PATHWAY.profile	7
GABA_A_RECEPTOR_ACTIVATION.profile	7
SURFACTANT_METABOLISM.profile	7
WNT_SIGNALING_NETWORK.profile	7
PHASE_II_CONJUGATION.profile	7
REV-MEDIATED_NUCLEAR_EXPORT_OF_HIV_RNA.profile	7
POST-CHAPERONIN_TUBULIN_FOLDING_PATHWAY.profile	7
METABOLISM_OF_FOLATE_AND_PTERINES.profile	7
TNFR1-INDUCED_PROAPOPTOTIC_SIGNALING.profile	7
BIOCARTA_SET_PATHWAY.profile	7
METHYLATION.profile	7
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_III.profile	6
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	6
BIOCARTA_NUCLEARRS_PATHWAY.profile	6
ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION.profile	6
BIOCARTA_STATHMIN_PATHWAY.profile	6
NEGATIVE_REGULATION_OF_TCF-DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS.profile	6
CLASSICAL_ANTIBODY-MEDIATED_COMPLEMENT_ACTIVATION.profile	6
AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL.profile	6
REGULATION_OF_SIGNALING_BY_NODAL.profile	6
NUCLEOTIDE-LIKE__PURINERGIC__RECEPTORS.profile	6
DEFENSINS.profile	6
BIOCARTA_SHH_PATHWAY.profile	6
ABC-FAMILY_PROTEINS_MEDIATED_TRANSPORT.profile	5
FGFR1_LIGAND_BINDING_AND_ACTIVATION.profile	5
NAD__I_DE_NOVO__I__BIOSYNTHESIS.profile	5
NUCLEOTIDE-BINDING_DOMAIN,_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR__NLR__SIGNALING_PATHWAYS.profile	5
G-CSF.profile	5
