name	score
HEDGEHOG_LIGAND_BIOGENESIS.profile	10
FGFR1_LIGAND_BINDING_AND_ACTIVATION.profile	10
TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX.profile	10
COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING.profile	10
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
THYROXINE_BIOSYNTHESIS.profile	10
REACTIVE_OXYGEN_SPECIES_DEGRADATION.profile	10
TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS.profile	10
TRNA_PROCESSING_IN_THE_NUCLEUS.profile	10
HISTIDINE,_LYSINE,_PHENYLALANINE,_TYROSINE,_PROLINE_AND_TRYPTOPHAN_CATABOLISM.profile	10
ACTIVATION_OF_THE_PRE-REPLICATIVE_COMPLEX.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	9
FGFR2_LIGAND_BINDING_AND_ACTIVATION.profile	9
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	9
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	9
GLYPICAN_1_NETWORK.profile	9
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	9
ANDROGEN_BIOSYNTHESIS.profile	9
BIOCARTA_STEM_PATHWAY.profile	9
CALNEXIN_CALRETICULIN_CYCLE.profile	9
SIGNALING_BY_HEDGEHOG.profile	9
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	9
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	9
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	9
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	8
INSULIN_IGF_PATHWAY-PROTEIN_KINASE_B_SIGNALING_CASCADE.profile	8
