name	score
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
HEDGEHOG_LIGAND_BIOGENESIS.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	10
BIOCARTA_MTA3_PATHWAY.profile	10
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	10
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	10
TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX.profile	10
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	10
BIOCARTA_IL4_PATHWAY.profile	10
ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT.profile	10
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN.profile	10
RECYCLING_OF_BILE_ACIDS_AND_SALTS.profile	9
HEDGEHOG_OFF_STATE.profile	9
CHEMOKINE_RECEPTORS_BIND_CHEMOKINES.profile	9
ACTIVATION_OF_THE_PRE-REPLICATIVE_COMPLEX.profile	9
ST_G_ALPHA_I_PATHWAY.profile	9
RETINOL_BIOSYNTHESIS.profile	9
SIGNALING_BY_HEDGEHOG.profile	9
THYROXINE_BIOSYNTHESIS.profile	9
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	9
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	9
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	9
BIOCARTA_SET_PATHWAY.profile	9
RIP-MEDIATED_NFKB_ACTIVATION_VIA_ZBP1.profile	9
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	9
NUCLEOTIDE-BINDING_DOMAIN,_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR__NLR__SIGNALING_PATHWAYS.profile	9
INFLAMMASOMES.profile	9
ST_STAT3_PATHWAY.profile	8
ACTIVATION_OF_MATRIX_METALLOPROTEINASES.profile	8
ANDROGEN_BIOSYNTHESIS.profile	8
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	8
BIOCARTA_SKP2E2F_PATHWAY.profile	8
COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING.profile	8
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	8
DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM.profile	8
TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS.profile	8
FGFR2_LIGAND_BINDING_AND_ACTIVATION.profile	8
TRANSPORT_OF_THE_SLBP_INDEPENDENT_MATURE_MRNA.profile	8
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	8
BIOCARTA_IL2_PATHWAY.profile	8
THE_NLRP3_INFLAMMASOME.profile	8
REGULATION_OF_IFNA_SIGNALING.profile	8
IL2.profile	7
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	7
HORMONE_LIGAND-BINDING_RECEPTORS.profile	7
XBP1_S__ACTIVATES_CHAPERONE_GENES.profile	7
METHYLATION.profile	7
WNT_SIGNALING_NETWORK.profile	7
DEFECTIVE_B3GALT6_CAUSES_EDSP2_AND_SEMDJL1.profile	7
DEFECTIVE_B3GAT3_CAUSES_JDSSDHD.profile	7
DEFECTIVE_B4GALT7_CAUSES_EDS,_PROGEROID_TYPE.profile	7
DISEASES_OF_GLYCOSYLATION.profile	7
DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM.profile	7
ZBP1_DAI__MEDIATED_INDUCTION_OF_TYPE_I_IFNS.profile	7
