name	score
THYROXINE_BIOSYNTHESIS.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	10
POLO-LIKE_KINASE_MEDIATED_EVENTS.profile	10
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
AQUAPORIN-MEDIATED_TRANSPORT.profile	10
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	10
CALNEXIN_CALRETICULIN_CYCLE.profile	10
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	10
NON-INTEGRIN_MEMBRANE-ECM_INTERACTIONS.profile	10
ST_STAT3_PATHWAY.profile	10
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
SODIUM_CALCIUM_EXCHANGERS.profile	10
BIOCARTA_SET_PATHWAY.profile	10
INTERLEUKIN-6_SIGNALING.profile	10
SA_TRKA_RECEPTOR.profile	10
BIOCARTA_CACAM_PATHWAY.profile	10
BIOCARTA_EPHA4_PATHWAY.profile	9
IL2.profile	9
CLASS_C_3__METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_.profile	9
TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS.profile	9
BIOCARTA_FIBRINOLYSIS_PATHWAY.profile	9
ANDROGEN_BIOSYNTHESIS.profile	9
DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM.profile	9
METABOLISM_OF_FOLATE_AND_PTERINES.profile	8
ALZHEIMER_DISEASE-PRESENILIN_PATHWAY.profile	8
METALLOTHIONEINS_BIND_METALS.profile	8
RESPONSE_TO_METAL_IONS.profile	8
RAP1_SIGNALLING.profile	8
BIOCARTA_TH1TH2_PATHWAY.profile	8
U12_DEPENDENT_SPLICING.profile	8
SYNTHESIS_OF_LEUKOTRIENES__LT__AND_EOXINS__EX_.profile	8
ST_INTERLEUKIN_4_PATHWAY.profile	8
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	8
HS-GAG_DEGRADATION.profile	8
HS-GAG_BIOSYNTHESIS.profile	8
P38_MAPK_SIGNALING_PATHWAY.profile	8
LIGAND-DEPENDENT_CASPASE_ACTIVATION.profile	7
GPVI-MEDIATED_ACTIVATION_CASCADE.profile	7
CD28_DEPENDENT_PI3K_AKT_SIGNALING.profile	7
BIOCARTA_VITCB_PATHWAY.profile	7
CHYLOMICRON-MEDIATED_LIPID_TRANSPORT.profile	7
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	7
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	7
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	7
FCGR_ACTIVATION.profile	6
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	6
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	6
BIOCARTA_MTA3_PATHWAY.profile	6
GRB2:SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS.profile	6
INTEGRIN_ALPHAIIB_BETA3_SIGNALING.profile	6
PURINE_DEOXYRIBONUCLEOSIDES_SALVAGE.profile	6
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	6
CYTOSKELETAL_REGULATION_BY_RHO_GTPASE.profile	6
BIOCARTA_FAS_PATHWAY.profile	6
UTP_AND_CTP__I_DE_NOVO__I__BIOSYNTHESIS.profile	6
PYRIMIDINE_DEOXYRIBONUCLEOTIDE_PHOSPHORYLATION.profile	6
SUPERPATHWAY_OF_PYRIMIDINE_RIBONUCLEOTIDES__I_DE_NOVO__I__BIOSYNTHESIS.profile	6
PHASE_0_-_RAPID_DEPOLARISATION.profile	6
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	5
P2Y_RECEPTORS.profile	5
LIPOPROTEIN_METABOLISM.profile	5
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	5
ACTIVATION_OF_SMO.profile	5
BIOCARTA_IL4_PATHWAY.profile	5
SEMA3A-PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION.profile	5
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	5
P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS.profile	5
DIMERIZATION_OF_PROCASPASE-8.profile	5
CASP8_ACTIVITY_IS_INHIBITED.profile	5
REGULATION_BY_C-FLIP.profile	5
HORMONE_LIGAND-BINDING_RECEPTORS.profile	5
PLATELET_AGGREGATION__PLUG_FORMATION_.profile	5
FOXA2_AND_FOXA3_TRANSCRIPTION_FACTOR_NETWORKS.profile	5
SUPERPATHWAY_OF_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_SALVAGE.profile	5
COPI-MEDIATED_ANTEROGRADE_TRANSPORT.profile	5
BIOCARTA_TNFR1_PATHWAY.profile	5
ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT.profile	5
TRK_RECEPTOR_SIGNALING_MEDIATED_BY_PI3K_AND_PLC-GAMMA.profile	4
CONVERSION_FROM_APC_C:CDC20_TO_APC_C:CDH1_IN_LATE_ANAPHASE.profile	4
BIOCARTA_IL2_PATHWAY.profile	4
GABA_SYNTHESIS,_RELEASE,_REUPTAKE_AND_DEGRADATION.profile	4
OXYGEN-DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA-INDUCIBLE_FACTOR_ALPHA.profile	4
CREATINE_METABOLISM.profile	4
BIOCARTA_TEL_PATHWAY.profile	4
