name	score
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
IL2.profile	10
CALNEXIN_CALRETICULIN_CYCLE.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
NCAM1_INTERACTIONS.profile	10
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	10
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	10
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	10
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	10
GLYPICAN_1_NETWORK.profile	10
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	10
AQUAPORIN-MEDIATED_TRANSPORT.profile	10
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
HEDGEHOG_OFF_STATE.profile	10
BIOCARTA_SET_PATHWAY.profile	10
AMINE_LIGAND-BINDING_RECEPTORS.profile	10
SA_TRKA_RECEPTOR.profile	10
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	9
CLASS_C_3__METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_.profile	9
P2Y_RECEPTORS.profile	9
IL27-MEDIATED_SIGNALING_EVENTS.profile	9
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	9
ST_STAT3_PATHWAY.profile	9
THYROXINE_BIOSYNTHESIS.profile	8
N-GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE.profile	8
DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM.profile	8
FCGR_ACTIVATION.profile	8
RORA_ACTIVATES_GENE_EXPRESSION.profile	8
AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL.profile	8
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	8
DNA_DAMAGE_RECOGNITION_IN_GG-NER.profile	8
INTERLEUKIN-6_SIGNALING.profile	8
GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR__GG-NER_.profile	8
BIOCARTA_EPHA4_PATHWAY.profile	8
METABOLISM_OF_FOLATE_AND_PTERINES.profile	8
PURINE_NUCLEOTIDES_DEGRADATION.profile	8
BIOCARTA_SPPA_PATHWAY.profile	8
BIOCARTA_IL4_PATHWAY.profile	7
ADENYLATE_CYCLASE_ACTIVATING_PATHWAY.profile	7
BIOCARTA_TH1TH2_PATHWAY.profile	7
TNF_RECEPTOR_SUPERFAMILY__TNFSF__MEMBERS_MEDIATING_NON-CANONICAL_NF-KB_PATHWAY.profile	7
HS-GAG_DEGRADATION.profile	7
HS-GAG_BIOSYNTHESIS.profile	7
DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2.profile	7
DEFECTIVE_EXT1_CAUSES_EXOSTOSES_1,_TRPS2_AND_CHDS.profile	7
SYNTHESIS_OF_PE.profile	6
TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR.profile	6
ACYL_CHAIN_REMODELLING_OF_PI.profile	6
BIOCARTA_IL10_PATHWAY.profile	6
NEGATIVE_REGULATION_OF_TCF-DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS.profile	6
GPVI-MEDIATED_ACTIVATION_CASCADE.profile	6
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	6
METALLOTHIONEINS_BIND_METALS.profile	6
RESPONSE_TO_METAL_IONS.profile	6
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	6
BIOCARTA_TEL_PATHWAY.profile	6
DOWNREGULATION_OF_ERBB2:ERBB3_SIGNALING.profile	6
BIOCARTA_MTA3_PATHWAY.profile	5
RAP1_SIGNALLING.profile	5
FOXA2_AND_FOXA3_TRANSCRIPTION_FACTOR_NETWORKS.profile	5
SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI-_AND_TRIPHOSPHATES.profile	5
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	5
HORMONE_LIGAND-BINDING_RECEPTORS.profile	5
TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS.profile	5
PHENYLALANINE_AND_TYROSINE_CATABOLISM.profile	5
BIOCARTA_EGFR_SMRTE_PATHWAY.profile	5
CD28_DEPENDENT_PI3K_AKT_SIGNALING.profile	5
NUCLEOTIDE_EXCISION_REPAIR.profile	5
SUMOYLATION_OF_RNA_BINDING_PROTEINS.profile	5
REGULATION_OF_HYPOXIA-INDUCIBLE_FACTOR__HIF__BY_OXYGEN.profile	5
CELLULAR_RESPONSE_TO_HYPOXIA.profile	5
REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS.profile	4
POST-CHAPERONIN_TUBULIN_FOLDING_PATHWAY.profile	4
BIOCARTA_IL6_PATHWAY.profile	4
NUCLEOTIDE-LIKE__PURINERGIC__RECEPTORS.profile	4
OPSINS.profile	4
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	4
UNWINDING_OF_DNA.profile	4
ATF4_ACTIVATES_GENES.profile	4
ANDROGEN_BIOSYNTHESIS.profile	4
REGULATION_BY_C-FLIP.profile	4
DIMERIZATION_OF_PROCASPASE-8.profile	4
CASP8_ACTIVITY_IS_INHIBITED.profile	4
SIGNALING_BY_HEDGEHOG.profile	4
HEDGEHOG_LIGAND_BIOGENESIS.profile	3
REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP__SREBF_.profile	3
POLO-LIKE_KINASE_MEDIATED_EVENTS.profile	3
REPRODUCTION.profile	3
FERTILIZATION.profile	3
LIPID_AND_LIPOPROTEIN_METABOLISM.profile	3
ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF__SREBP_.profile	3
PLATELET_AGGREGATION__PLUG_FORMATION_.profile	3
ERBB_RECEPTOR_SIGNALING_NETWORK.profile	3
TNFR1-INDUCED_PROAPOPTOTIC_SIGNALING.profile	3
NON-INTEGRIN_MEMBRANE-ECM_INTERACTIONS.profile	3
LIGAND-DEPENDENT_CASPASE_ACTIVATION.profile	3
YAP1-_AND_WWTR1__TAZ_-STIMULATED_GENE_EXPRESSION.profile	3
BIOCARTA_FAS_PATHWAY.profile	3
P38_MAPK_SIGNALING_PATHWAY.profile	3
TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX.profile	3
ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE-REPLICATIVE_COMPLEX.profile	3
P53_PATHWAY.profile	3
BIOCARTA_LEPTIN_PATHWAY.profile	3
REGULATION_OF_SIGNALING_BY_NODAL.profile	3
WNT_SIGNALING.profile	3
SUPERPATHWAY_OF_GERANYLGERANYLDIPHOSPHATE_BIOSYNTHESIS_I__VIA_MEVALONATE_.profile	3
RETROGRADE_NEUROTROPHIN_SIGNALLING.profile	2
AP-1_TRANSCRIPTION_FACTOR_NETWORK.profile	2
CHYLOMICRON-MEDIATED_LIPID_TRANSPORT.profile	2
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	2
FATTY_ACYL-COA_BIOSYNTHESIS.profile	2
PLATELET_CALCIUM_HOMEOSTASIS.profile	2
ALPHA6_BETA4_INTEGRIN-LIGAND_INTERACTIONS.profile	2
BUTYRATE_RESPONSE_FACTOR_1__BRF1__BINDS_AND_DESTABILIZES_MRNA.profile	2
INTEGRIN_ALPHAIIB_BETA3_SIGNALING.profile	2
CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM.profile	2
SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE.profile	2
ACTIVATION_OF_THE_AP-1_FAMILY_OF_TRANSCRIPTION_FACTORS.profile	2
LKB1_SIGNALING_EVENTS.profile	2
IL3-MEDIATED_SIGNALING_EVENTS.profile	2
SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL.profile	2
BIOCARTA_PYK2_PATHWAY.profile	2
BIOCARTA_LONGEVITY_PATHWAY.profile	2
RETINOID_CYCLE_DISEASE_EVENTS.profile	2
DISEASES_ASSOCIATED_WITH_VISUAL_TRANSDUCTION.profile	2
BIOCARTA_TNFR1_PATHWAY.profile	2
