name	score
BIOCARTA_DNAFRAGMENT_PATHWAY.profile	10
BIOCARTA_P35ALZHEIMERS_PATHWAY.profile	10
GLUTATHIONE-MEDIATED_DETOXIFICATION.profile	10
SA_REG_CASCADE_OF_CYCLIN_EXPR.profile	10
PYRIMIDINE_SALVAGE_REACTIONS.profile	10
ACTIVATION_OF_THE_PRE-REPLICATIVE_COMPLEX.profile	10
FATTY_ACIDS.profile	10
HEDGEHOG_LIGAND_BIOGENESIS.profile	10
FOXM1_TRANSCRIPTION_FACTOR_NETWORK.profile	10
BIOCARTA_PTC1_PATHWAY.profile	10
BIOCARTA_P27_PATHWAY.profile	10
SIGNALING_MEDIATED_BY_P38-GAMMA_AND_P38-DELTA.profile	10
SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL.profile	10
BIOCARTA_MCM_PATHWAY.profile	10
BIOCARTA_SKP2E2F_PATHWAY.profile	10
GLYCOSPHINGOLIPID_METABOLISM.profile	10
GABA_SYNTHESIS,_RELEASE,_REUPTAKE_AND_DEGRADATION.profile	10
SA_PROGRAMMED_CELL_DEATH.profile	10
INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS.profile	10
INACTIVATION_OF_APC_C_VIA_DIRECT_INHIBITION_OF_THE_APC_C_COMPLEX.profile	10
RESOLUTION_OF_D-LOOP_STRUCTURES_THROUGH_HOLLIDAY_JUNCTION_INTERMEDIATES.profile	10
ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY.profile	10
AURORA_A_SIGNALING.profile	10
PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS.profile	10
RESOLUTION_OF_D-LOOP_STRUCTURES_THROUGH_SYNTHESIS-DEPENDENT_STRAND_ANNEALING__SDSA_.profile	10
MITOTIC_SPINDLE_CHECKPOINT.profile	10
BIOCARTA_MPR_PATHWAY.profile	10
BIOCARTA_IGF1MTOR_PATHWAY.profile	10
INTERLEUKIN-6_SIGNALING.profile	10
HDR_THROUGH_MMEJ__ALT-NHEJ_.profile	10
ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT.profile	10
SYNTHESIS_OF_PC.profile	10
P73_TRANSCRIPTION_FACTOR_NETWORK.profile	10
FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION.profile	10
CELLULAR_ROLES_OF_ANTHRAX_TOXIN.profile	10
ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION.profile	10
BIOCARTA_PLATELETAPP_PATHWAY.profile	10
BIOCARTA_SET_PATHWAY.profile	10
VALIDATED_TRANSCRIPTIONAL_TARGETS_OF_DELTANP63_ISOFORMS.profile	10
PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS.profile	10
MISCELLANEOUS_SUBSTRATES.profile	10
METAL_ION_SLC_TRANSPORTERS.profile	10
GLUCURONIDATION.profile	10
VALIDATED_NUCLEAR_ESTROGEN_RECEPTOR_ALPHA_NETWORK.profile	10
SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE.profile	10
SIGNALING_EVENTS_MEDIATED_BY_PRL.profile	10
BIOCARTA_IGF1_PATHWAY.profile	9
RESOLUTION_OF_D-LOOP_STRUCTURES.profile	9
BIOCARTA_RB_PATHWAY.profile	9
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	9
ZINC_TRANSPORTERS.profile	9
CIRCADIAN_RHYTHM_PATHWAY.profile	9
APC-CDC20_MEDIATED_DEGRADATION_OF_NEK2A.profile	9
SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI-_AND_TRIPHOSPHATES.profile	9
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	9
PLASMINOGEN_ACTIVATING_CASCADE.profile	9
ALPHA-LINOLENIC__OMEGA3__AND_LINOLEIC__OMEGA6__ACID_METABOLISM.profile	9
ALPHA-LINOLENIC_ACID__ALA__METABOLISM.profile	9
ISOLEUCINE_DEGRADATION.profile	9
KINESINS.profile	9
BIOCARTA_FIBRINOLYSIS_PATHWAY.profile	9
BIOCARTA_ACE2_PATHWAY.profile	8
CREATINE_METABOLISM.profile	8
LIGAND-GATED_ION_CHANNEL_TRANSPORT.profile	8
HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS.profile	8
NEUROTRANSMITTER_RELEASE_CYCLE.profile	8
PHOSPHORYLATION_OF_THE_APC_C.profile	8
GUANOSINE_RIBONUCLEOTIDES__I_DE_NOVO__I__BIOSYNTHESIS.profile	8
G1_S-SPECIFIC_TRANSCRIPTION.profile	8
PHASE_II_CONJUGATION.profile	7
BIOCARTA_CARM_ER_PATHWAY.profile	7
INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1.profile	7
SA_G1_AND_S_PHASES.profile	7
DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM.profile	7
TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR.profile	7
NICOTINE_PHARMACODYNAMICS_PATHWAY.profile	7
BIOCARTA_FAS_PATHWAY.profile	7
ICOSAPENTAENOATE_BIOSYNTHESIS_II__METAZOA_.profile	7
MMR.profile	7
IL2_SIGNALING_EVENTS_MEDIATED_BY_PI3K.profile	7
PYRIMIDINE_METABOLISM.profile	6
DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA.profile	6
CYP2E1_REACTIONS.profile	6
CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION.profile	6
SA_CASPASE_CASCADE.profile	6
NUCLEAR_SIGNALING_BY_ERBB4.profile	6
BIOCARTA_SHH_PATHWAY.profile	6
IL27-MEDIATED_SIGNALING_EVENTS.profile	5
BIOCARTA_SRCRPTP_PATHWAY.profile	5
ACTIVATION_OF_BH3-ONLY_PROTEINS.profile	5
CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES.profile	5
BIOCARTA_BAD_PATHWAY.profile	5
GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION.profile	5
VALINE_DEGRADATION.profile	5
BIOCARTA_ATM_PATHWAY.profile	5
BIOCARTA_HER2_PATHWAY.profile	5
DISSOLUTION_OF_FIBRIN_CLOT.profile	5
BIOCARTA_RNA_PATHWAY.profile	5
G0_AND_EARLY_G1.profile	4
RHO_GTPASES_ACTIVATE_CIT.profile	4
PURINE_DEOXYRIBONUCLEOSIDES_SALVAGE.profile	4
HEDGEHOG.profile	4
RAS_ACTIVATION_UOPN_CA2plus_INFUX_THROUGH_NMDA_RECEPTOR.profile	4
CDC6_ASSOCIATION_WITH_THE_ORC:ORIGIN_COMPLEX.profile	4
BIOCARTA_RANMS_PATHWAY.profile	4
NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY.profile	4
SYNTHESIS_OF_VERY_LONG-CHAIN_FATTY_ACYL-COAS.profile	4
ACTIVATION_OF_DNA_FRAGMENTATION_FACTOR.profile	4
APOPTOSIS_INDUCED_DNA_FRAGMENTATION.profile	4
BRANCHED-CHAIN_AMINO_ACID_CATABOLISM.profile	4
INSULIN_PROCESSING.profile	4
SYNTHESIS_OF_LEUKOTRIENES__LT__AND_EOXINS__EX_.profile	3
ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS.profile	3
FORMATION_OF_SENESCENCE-ASSOCIATED_HETEROCHROMATIN_FOCI__SAHF_.profile	3
SYNTHESIS,_SECRETION,_AND_DEACYLATION_OF_GHRELIN.profile	3
