name	score
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	10
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
IL2.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	10
AQUAPORIN-MEDIATED_TRANSPORT.profile	10
CALNEXIN_CALRETICULIN_CYCLE.profile	10
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
NCAM1_INTERACTIONS.profile	10
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	10
ST_STAT3_PATHWAY.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
BIOCARTA_FIBRINOLYSIS_PATHWAY.profile	9
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	9
THYROXINE_BIOSYNTHESIS.profile	9
INTERLEUKIN-6_SIGNALING.profile	9
LIPOPROTEIN_METABOLISM.profile	9
CD28_DEPENDENT_PI3K_AKT_SIGNALING.profile	9
METABOLISM_OF_FOLATE_AND_PTERINES.profile	9
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	9
UTP_AND_CTP__I_DE_NOVO__I__BIOSYNTHESIS.profile	9
COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES.profile	9
DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM.profile	8
GPVI-MEDIATED_ACTIVATION_CASCADE.profile	8
FCGR_ACTIVATION.profile	8
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	8
ANDROGEN_BIOSYNTHESIS.profile	8
PHENYLALANINE_AND_TYROSINE_CATABOLISM.profile	8
REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS.profile	8
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	8
CREATION_OF_C4_AND_C2_ACTIVATORS.profile	8
PLATELET_AGGREGATION__PLUG_FORMATION_.profile	8
PYRIMIDINE_DEOXYRIBONUCLEOTIDE_PHOSPHORYLATION.profile	8
FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC.profile	7
PI3_KINASE_PATHWAY.profile	7
CHYLOMICRON-MEDIATED_LIPID_TRANSPORT.profile	7
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	7
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	7
SA_TRKA_RECEPTOR.profile	7
ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION.profile	7
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	7
CLASSICAL_ANTIBODY-MEDIATED_COMPLEMENT_ACTIVATION.profile	7
BIOCARTA_RARRXR_PATHWAY.profile	7
NEGATIVE_REGULATION_OF_TCF-DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS.profile	7
PURINE_NUCLEOTIDES_DEGRADATION.profile	7
SUPERPATHWAY_OF_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_SALVAGE.profile	7
BIOCARTA_GATA3_PATHWAY.profile	6
OPSINS.profile	6
GLYPICAN_1_NETWORK.profile	6
AP-1_TRANSCRIPTION_FACTOR_NETWORK.profile	6
LIPID_AND_LIPOPROTEIN_METABOLISM.profile	6
IL27-MEDIATED_SIGNALING_EVENTS.profile	6
