name	score
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	10
THYROXINE_BIOSYNTHESIS.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	10
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	10
SYNTHESIS_OF_PE.profile	10
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
OPSINS.profile	10
AQUAPORIN-MEDIATED_TRANSPORT.profile	10
BIOCARTA_TH1TH2_PATHWAY.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	10
SA_TRKA_RECEPTOR.profile	10
LIPID_AND_LIPOPROTEIN_METABOLISM.profile	10
REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS.profile	10
LIPOPROTEIN_METABOLISM.profile	10
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	9
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	9
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	9
THE_NLRP3_INFLAMMASOME.profile	9
CHYLOMICRON-MEDIATED_LIPID_TRANSPORT.profile	9
CALNEXIN_CALRETICULIN_CYCLE.profile	9
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	9
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	9
CREATINE_METABOLISM.profile	9
HS-GAG_BIOSYNTHESIS.profile	9
HS-GAG_DEGRADATION.profile	9
INTERLEUKIN-6_SIGNALING.profile	9
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	9
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	9
PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR.profile	9
GLUCAGON-TYPE_LIGAND_RECEPTORS.profile	9
G_ALPHA__Z__SIGNALLING_EVENTS.profile	9
FCGR_ACTIVATION.profile	8
CD28_DEPENDENT_PI3K_AKT_SIGNALING.profile	8
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	8
SURFACTANT_METABOLISM.profile	8
TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR.profile	8
TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS.profile	8
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	8
AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL.profile	8
DEFECTIVE_EXT1_CAUSES_EXOSTOSES_1,_TRPS2_AND_CHDS.profile	8
DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2.profile	8
P2Y_RECEPTORS.profile	8
RAP1_SIGNALLING.profile	7
MISCELLANEOUS_SUBSTRATES.profile	7
SODIUM_CALCIUM_EXCHANGERS.profile	7
SYNTHESIS_OF_LEUKOTRIENES__LT__AND_EOXINS__EX_.profile	7
BIOCARTA_VITCB_PATHWAY.profile	7
TNFR1-INDUCED_PROAPOPTOTIC_SIGNALING.profile	7
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	7
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	7
WNT_SIGNALING.profile	7
HORMONE_LIGAND-BINDING_RECEPTORS.profile	7
RORA_ACTIVATES_GENE_EXPRESSION.profile	6
IL2.profile	6
ST_STAT3_PATHWAY.profile	6
SUPERPATHWAY_OF_PYRIMIDINE_RIBONUCLEOTIDES__I_DE_NOVO__I__BIOSYNTHESIS.profile	6
BIOCARTA_IL3_PATHWAY.profile	6
ST_INTERLEUKIN_4_PATHWAY.profile	6
REGULATION_OF_SIGNALING_BY_NODAL.profile	6
AMINE_LIGAND-BINDING_RECEPTORS.profile	5
REV-MEDIATED_NUCLEAR_EXPORT_OF_HIV_RNA.profile	5
METABOLISM_OF_FOLATE_AND_PTERINES.profile	5
P38_MAPK_SIGNALING_PATHWAY.profile	5
INFLAMMASOMES.profile	5
BIOCARTA_NFAT_PATHWAY.profile	5
IL27-MEDIATED_SIGNALING_EVENTS.profile	5
HEPARAN_SULFATE_HEPARIN__HS-GAG__METABOLISM.profile	5
PYRIMIDINE_DEOXYRIBONUCLEOTIDE_PHOSPHORYLATION.profile	5
UTP_AND_CTP__I_DE_NOVO__I__BIOSYNTHESIS.profile	5
ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION.profile	5
PURINE_DEOXYRIBONUCLEOSIDES_SALVAGE.profile	5
BIOCARTA_IL4_PATHWAY.profile	5
CLASS_C_3__METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_.profile	5
GLYPICAN_1_NETWORK.profile	5
HEDGEHOG_LIGAND_BIOGENESIS.profile	4
GPVI-MEDIATED_ACTIVATION_CASCADE.profile	4
EICOSANOIDS.profile	4
PURINE_NUCLEOTIDES_DEGRADATION.profile	4
NUCLEOTIDE-BINDING_DOMAIN,_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR__NLR__SIGNALING_PATHWAYS.profile	4
HEDGEHOG_OFF_STATE.profile	4
SUPERPATHWAY_OF_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_SALVAGE.profile	4
BIOCARTA_FIBRINOLYSIS_PATHWAY.profile	4
DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM.profile	4
P38MAPK_EVENTS.profile	4
METHYLATION.profile	4
NAD__I_DE_NOVO__I__BIOSYNTHESIS.profile	4
BIOCARTA_IL10_PATHWAY.profile	3
SA_REG_CASCADE_OF_CYCLIN_EXPR.profile	3
SIGNALING_BY_HEDGEHOG.profile	3
NCAM1_INTERACTIONS.profile	3
CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM.profile	3
POST-CHAPERONIN_TUBULIN_FOLDING_PATHWAY.profile	3
DEFECTIVE_B3GALT6_CAUSES_EDSP2_AND_SEMDJL1.profile	3
DEFECTIVE_B4GALT7_CAUSES_EDS,_PROGEROID_TYPE.profile	3
DEFECTIVE_B3GAT3_CAUSES_JDSSDHD.profile	3
BIOCARTA_CACAM_PATHWAY.profile	3
GROWTH_HORMONE_RECEPTOR_SIGNALING.profile	3
REGULATION_OF_IFNG_SIGNALING.profile	3
SUPERPATHWAY_OF_CHOLESTEROL_BIOSYNTHESIS.profile	3
N-GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE.profile	3
DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM.profile	3
BUTYRATE_RESPONSE_FACTOR_1__BRF1__BINDS_AND_DESTABILIZES_MRNA.profile	3
BIOCARTA_TOB1_PATHWAY.profile	3
REGULATION_OF_HYPOXIA-INDUCIBLE_FACTOR__HIF__BY_OXYGEN.profile	3
CELLULAR_RESPONSE_TO_HYPOXIA.profile	3
BIOCARTA_P53_PATHWAY.profile	3
PHASE_II_CONJUGATION.profile	3
NUCLEOTIDE-LIKE__PURINERGIC__RECEPTORS.profile	3
BIOCARTA_SKP2E2F_PATHWAY.profile	3
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	3
MITOCHONDRIAL_FATTY_ACID_BETA-OXIDATION.profile	3
GABA_A_RECEPTOR_ACTIVATION.profile	3
SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI-_AND_TRIPHOSPHATES.profile	2
TRNA_PROCESSING_IN_THE_NUCLEUS.profile	2
FGFR1_LIGAND_BINDING_AND_ACTIVATION.profile	2
ENDOTHELINS.profile	2
CREATION_OF_C4_AND_C2_ACTIVATORS.profile	2
POLO-LIKE_KINASE_MEDIATED_EVENTS.profile	2
CD28_CO-STIMULATION.profile	2
FOXA2_AND_FOXA3_TRANSCRIPTION_FACTOR_NETWORKS.profile	2
BIOCARTA_NUCLEARRS_PATHWAY.profile	2
GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION.profile	2
BIOCARTA_PML_PATHWAY.profile	2
BIOCARTA_TRKA_PATHWAY.profile	2
BIOCARTA_ERK5_PATHWAY.profile	2
COHESIN_LOADING_ONTO_CHROMATIN.profile	2
RESPONSE_TO_METAL_IONS.profile	2
METALLOTHIONEINS_BIND_METALS.profile	2
ALPHA6_BETA4_INTEGRIN-LIGAND_INTERACTIONS.profile	2
NON-INTEGRIN_MEMBRANE-ECM_INTERACTIONS.profile	2
