name	score
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
THYROXINE_BIOSYNTHESIS.profile	10
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
RORA_ACTIVATES_GENE_EXPRESSION.profile	10
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	10
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	10
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
HEDGEHOG_OFF_STATE.profile	10
TRYPTOPHAN_CATABOLISM.profile	10
BIOCARTA_IL4_PATHWAY.profile	9
HEDGEHOG_LIGAND_BIOGENESIS.profile	9
NUCLEOTIDE-BINDING_DOMAIN,_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR__NLR__SIGNALING_PATHWAYS.profile	9
THE_NLRP3_INFLAMMASOME.profile	9
RETINOL_BIOSYNTHESIS.profile	9
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	9
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	9
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	9
INFLAMMASOMES.profile	9
REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP__SREBF_.profile	9
BIOCARTA_IL2_PATHWAY.profile	9
REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS.profile	9
BIOCARTA_MTA3_PATHWAY.profile	9
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	9
RAP1_SIGNALLING.profile	9
TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT.profile	9
TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS.profile	9
HORMONE_LIGAND-BINDING_RECEPTORS.profile	8
COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING.profile	8
SYNTHESIS_OF_PC.profile	8
DIMERIZATION_OF_PROCASPASE-8.profile	8
CASP8_ACTIVITY_IS_INHIBITED.profile	8
REGULATION_BY_C-FLIP.profile	8
SIGNALING_BY_HEDGEHOG.profile	8
HISTIDINE,_LYSINE,_PHENYLALANINE,_TYROSINE,_PROLINE_AND_TRYPTOPHAN_CATABOLISM.profile	8
TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX.profile	8
SYNTHESIS_OF_PE.profile	8
TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS.profile	8
TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA.profile	8
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	8
AMINE-DERIVED_HORMONES.profile	8
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	7
GLYPICAN_1_NETWORK.profile	7
BIOCARTA_SET_PATHWAY.profile	7
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	7
AQUAPORIN-MEDIATED_TRANSPORT.profile	7
NUCLEAR_PORE_COMPLEX__NPC__DISASSEMBLY.profile	7
REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN.profile	7
TRANSPORT_OF_THE_SLBP_INDEPENDENT_MATURE_MRNA.profile	7
CHAPERONIN-MEDIATED_PROTEIN_FOLDING.profile	7
BIOCARTA_SKP2E2F_PATHWAY.profile	7
SEMA3A-PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION.profile	6
DEFECTIVE_B4GALT7_CAUSES_EDS,_PROGEROID_TYPE.profile	6
DEFECTIVE_B3GAT3_CAUSES_JDSSDHD.profile	6
DEFECTIVE_B3GALT6_CAUSES_EDSP2_AND_SEMDJL1.profile	6
FGFR1_LIGAND_BINDING_AND_ACTIVATION.profile	6
ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF__SREBP_.profile	6
DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM.profile	6
IL2.profile	6
BIOTIN_TRANSPORT_AND_METABOLISM.profile	6
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	6
PROTEIN_FOLDING.profile	6
TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX.profile	6
MTORC1-MEDIATED_SIGNALLING.profile	6
ANDROGEN_BIOSYNTHESIS.profile	5
CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM.profile	5
DISEASES_OF_GLYCOSYLATION.profile	5
DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM.profile	5
BIOCARTA_SPRY_PATHWAY.profile	5
G_ALPHA__Q__SIGNALLING_EVENTS.profile	5
REV-MEDIATED_NUCLEAR_EXPORT_OF_HIV_RNA.profile	5
ACYL_CHAIN_REMODELLING_OF_PI.profile	5
PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC.profile	5
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	5
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	5
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	5
BIOCARTA_STEM_PATHWAY.profile	5
ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT.profile	5
RIP-MEDIATED_NFKB_ACTIVATION_VIA_ZBP1.profile	5
WNT_SIGNALING.profile	5
REPRODUCTION.profile	5
FERTILIZATION.profile	5
TRAF6_MEDIATED_NF-KB_ACTIVATION.profile	5
BUDDING_AND_MATURATION_OF_HIV_VIRION.profile	5
L-KYNURENINE_DEGRADATION.profile	5
PI3K_CASCADE.profile	5
TRIACYLGLYCEROL_BIOSYNTHESIS.profile	4
BIOCARTA_VEGF_PATHWAY.profile	4
ST_INTERLEUKIN_4_PATHWAY.profile	4
NUCLEOTIDE-LIKE__PURINERGIC__RECEPTORS.profile	4
