name	score
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	10
CALNEXIN_CALRETICULIN_CYCLE.profile	10
THYROXINE_BIOSYNTHESIS.profile	10
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	10
CLASS_C_3__METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_.profile	10
BIOCARTA_VITCB_PATHWAY.profile	10
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS.profile	10
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	10
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	10
BIOCARTA_EPHA4_PATHWAY.profile	10
SA_TRKA_RECEPTOR.profile	10
ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF__SREBP_.profile	10
CD28_DEPENDENT_PI3K_AKT_SIGNALING.profile	9
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_III.profile	9
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_II.profile	9
AQUAPORIN-MEDIATED_TRANSPORT.profile	9
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	9
DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM.profile	9
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	9
LIPID_AND_LIPOPROTEIN_METABOLISM.profile	9
FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC.profile	9
BIOCARTA_CERAMIDE_PATHWAY.profile	9
N-GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE.profile	9
BIOCARTA_SET_PATHWAY.profile	9
WNT_SIGNALING.profile	9
SYNTHESIS_OF_PE.profile	9
FCGR_ACTIVATION.profile	9
P2Y_RECEPTORS.profile	9
REGULATION_OF_IFNA_SIGNALING.profile	9
BIOCARTA_MTA3_PATHWAY.profile	8
ANDROGEN_BIOSYNTHESIS.profile	8
CONVERSION_FROM_APC_C:CDC20_TO_APC_C:CDH1_IN_LATE_ANAPHASE.profile	8
MITOTIC_SPINDLE_CHECKPOINT.profile	8
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	8
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	8
GABA_A_RECEPTOR_ACTIVATION.profile	8
HS-GAG_BIOSYNTHESIS.profile	8
HS-GAG_DEGRADATION.profile	8
DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2.profile	8
DEFECTIVE_EXT1_CAUSES_EXOSTOSES_1,_TRPS2_AND_CHDS.profile	8
BIOCARTA_IL4_PATHWAY.profile	8
ST_INTERLEUKIN_4_PATHWAY.profile	8
REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP__SREBF_.profile	8
ALZHEIMER_DISEASE-PRESENILIN_PATHWAY.profile	7
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	7
LIPOPROTEIN_METABOLISM.profile	7
BIOCARTA_FIBRINOLYSIS_PATHWAY.profile	7
PI3_KINASE_PATHWAY.profile	7
G-CSF.profile	7
INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS.profile	7
INACTIVATION_OF_APC_C_VIA_DIRECT_INHIBITION_OF_THE_APC_C_COMPLEX.profile	7
GLUTAMATE_BINDING,_ACTIVATION_OF_AMPA_RECEPTORS_AND_SYNAPTIC_PLASTICITY.profile	7
TRAFFICKING_OF_AMPA_RECEPTORS.profile	7
TNF_RECEPTOR_SUPERFAMILY__TNFSF__MEMBERS_MEDIATING_NON-CANONICAL_NF-KB_PATHWAY.profile	7
AXON_GUIDANCE_MEDIATED_BY_SEMAPHORINS.profile	7
SODIUM_CALCIUM_EXCHANGERS.profile	7
BIOCARTA_CACAM_PATHWAY.profile	7
GPVI-MEDIATED_ACTIVATION_CASCADE.profile	6
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	6
NCAM1_INTERACTIONS.profile	6
GLYPICAN_1_NETWORK.profile	6
LIGAND-GATED_ION_CHANNEL_TRANSPORT.profile	6
POST-CHAPERONIN_TUBULIN_FOLDING_PATHWAY.profile	6
TRNA_PROCESSING_IN_THE_NUCLEUS.profile	6
CREATION_OF_C4_AND_C2_ACTIVATORS.profile	6
METABOLISM_OF_FOLATE_AND_PTERINES.profile	5
THE_NLRP3_INFLAMMASOME.profile	5
PHOSPHORYLATION_OF_THE_APC_C.profile	5
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	5
BIOCARTA_IL10_PATHWAY.profile	5
CANONICAL_WNT_SIGNALING_PATHWAY.profile	5
ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION.profile	5
CHYLOMICRON-MEDIATED_LIPID_TRANSPORT.profile	5
ADENYLATE_CYCLASE_ACTIVATING_PATHWAY.profile	5
PHASE_II_CONJUGATION.profile	5
