name	score
THYROXINE_BIOSYNTHESIS.profile	10
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	10
AQUAPORIN-MEDIATED_TRANSPORT.profile	10
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	10
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	10
ANDROGEN_BIOSYNTHESIS.profile	10
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	10
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	10
A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS.profile	10
DEFECTIVE_B3GAT3_CAUSES_JDSSDHD.profile	10
DEFECTIVE_B4GALT7_CAUSES_EDS,_PROGEROID_TYPE.profile	10
DEFECTIVE_B3GALT6_CAUSES_EDSP2_AND_SEMDJL1.profile	10
PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR.profile	10
GLUCAGON-TYPE_LIGAND_RECEPTORS.profile	10
G-CSF.profile	10
REGULATION_OF_IFNG_SIGNALING.profile	10
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	9
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	9
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	9
CELL_DIVISION.profile	9
NCAM1_INTERACTIONS.profile	9
IL2.profile	9
CLASS_C_3__METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_.profile	9
SA_TRKA_RECEPTOR.profile	9
NAD__I_DE_NOVO__I__BIOSYNTHESIS.profile	9
CALNEXIN_CALRETICULIN_CYCLE.profile	9
BIOCARTA_FIBRINOLYSIS_PATHWAY.profile	9
HEPARAN_SULFATE_HEPARIN__HS-GAG__METABOLISM.profile	9
ST_STAT3_PATHWAY.profile	9
CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM.profile	9
NEGATIVE_REGULATION_OF_TCF-DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS.profile	9
INTERLEUKIN-6_SIGNALING.profile	9
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	9
BIOCARTA_TH1TH2_PATHWAY.profile	9
TRYPTOPHAN_CATABOLISM.profile	9
ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION.profile	8
CD28_DEPENDENT_PI3K_AKT_SIGNALING.profile	8
INTERFERON-GAMMA_SIGNALING_PATHWAY.profile	8
METHYLATION.profile	8
DISEASES_OF_GLYCOSYLATION.profile	8
DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM.profile	8
DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM.profile	8
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	8
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	7
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_II.profile	7
BIOCARTA_RARRXR_PATHWAY.profile	7
REPRODUCTION.profile	7
FERTILIZATION.profile	7
BIOCARTA_IL4_PATHWAY.profile	7
GRB2:SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS.profile	7
SA_REG_CASCADE_OF_CYCLIN_EXPR.profile	7
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	7
HEDGEHOG_OFF_STATE.profile	7
BIOCARTA_GPCR_PATHWAY.profile	7
WNT_SIGNALING_NETWORK.profile	6
PHENYLALANINE_AND_TYROSINE_CATABOLISM.profile	6
FCGR_ACTIVATION.profile	6
IL27-MEDIATED_SIGNALING_EVENTS.profile	6
COHESIN_LOADING_ONTO_CHROMATIN.profile	6
CASPASE_CASCADE_IN_APOPTOSIS.profile	6
PLATELET_AGGREGATION__PLUG_FORMATION_.profile	6
CHYLOMICRON-MEDIATED_LIPID_TRANSPORT.profile	6
VALIDATED_TRANSCRIPTIONAL_TARGETS_OF_AP1_FAMILY_MEMBERS_FRA1_AND_FRA2.profile	6
CREATION_OF_C4_AND_C2_ACTIVATORS.profile	6
SYNTHESIS_OF_PE.profile	6
ALZHEIMER_DISEASE-PRESENILIN_PATHWAY.profile	6
HORMONE_LIGAND-BINDING_RECEPTORS.profile	6
ADENYLATE_CYCLASE_ACTIVATING_PATHWAY.profile	6
