name	score
IL2.profile	10
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
BIOCARTA_IL4_PATHWAY.profile	10
TRYPTOPHAN_CATABOLISM.profile	10
ACTIVATION_OF_THE_PRE-REPLICATIVE_COMPLEX.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM.profile	10
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	10
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	10
BIOCARTA_RB_PATHWAY.profile	10
RIP-MEDIATED_NFKB_ACTIVATION_VIA_ZBP1.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
ZBP1_DAI__MEDIATED_INDUCTION_OF_TYPE_I_IFNS.profile	10
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	10
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	10
TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX.profile	10
ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF__SREBP_.profile	10
REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP__SREBF_.profile	10
TRAF6_MEDIATED_NF-KB_ACTIVATION.profile	10
INFLAMMASOMES.profile	10
BIOCARTA_SKP2E2F_PATHWAY.profile	9
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	9
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	9
XENOBIOTICS.profile	9
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	9
ST_G_ALPHA_I_PATHWAY.profile	9
TRIACYLGLYCEROL_BIOSYNTHESIS.profile	9
CLOSTRIDIUM_NEUROTOXICITY.profile	9
INSULIN_IGF_PATHWAY-PROTEIN_KINASE_B_SIGNALING_CASCADE.profile	9
ANDROGEN_BIOSYNTHESIS.profile	9
BRANCHED-CHAIN_AMINO_ACID_CATABOLISM.profile	9
TRANSPORT_OF_THE_SLBP_INDEPENDENT_MATURE_MRNA.profile	9
SYNTHESIS_OF_PC.profile	9
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	9
TRNA_PROCESSING_IN_THE_NUCLEUS.profile	9
TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS.profile	9
ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT.profile	9
THE_NLRP3_INFLAMMASOME.profile	9
FGFR2_LIGAND_BINDING_AND_ACTIVATION.profile	8
