name	score
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
AQUAPORIN-MEDIATED_TRANSPORT.profile	10
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX.profile	10
RETINOL_BIOSYNTHESIS.profile	10
ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT.profile	10
REGULATION_OF_IFNA_SIGNALING.profile	10
POLO-LIKE_KINASE_MEDIATED_EVENTS.profile	10
GAMMA-CARBOXYLATION,_TRANSPORT,_AND_AMINO-TERMINAL_CLEAVAGE_OF_PROTEINS.profile	10
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	10
BIOCARTA_IL4_PATHWAY.profile	10
REACTIVE_OXYGEN_SPECIES_DEGRADATION.profile	10
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	10
DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM.profile	10
BIOCARTA_IL2_PATHWAY.profile	10
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	10
IL2.profile	9
BIOCARTA_STEM_PATHWAY.profile	9
CALNEXIN_CALRETICULIN_CYCLE.profile	9
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	9
LYSINE_CATABOLISM.profile	9
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	9
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	9
REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA-CARBOXYLATED_PROTEINS.profile	9
GAMMA-CARBOXYLATION_OF_PROTEIN_PRECURSORS.profile	9
SIGNALING_BY_RETINOIC_ACID.profile	9
BIOCARTA_SKP2E2F_PATHWAY.profile	9
TRAF6_MEDIATED_NF-KB_ACTIVATION.profile	9
SYNTHESIS_OF_PC.profile	9
ZBP1_DAI__MEDIATED_INDUCTION_OF_TYPE_I_IFNS.profile	9
ST_STAT3_PATHWAY.profile	9
BIOCARTA_DEATH_PATHWAY.profile	9
