name	score
METABOLISM_OF_WATER-SOLUBLE_VITAMINS_AND_COFACTORS.profile	10
AQUAPORIN-MEDIATED_TRANSPORT.profile	10
VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS.profile	10
ABACAVIR_TRANSPORT_AND_METABOLISM.profile	10
CD28_DEPENDENT_PI3K_AKT_SIGNALING.profile	10
METABOLISM_OF_FOLATE_AND_PTERINES.profile	10
BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS.profile	10
REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA-INDUCIBLE_FACTOR.profile	10
FGFR1_LIGAND_BINDING_AND_ACTIVATION.profile	10
PASSIVE_TRANSPORT_BY_AQUAPORINS.profile	10
LIPOPROTEIN_METABOLISM.profile	10
TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS.profile	10
THE_NLRP3_INFLAMMASOME.profile	10
LIPID_AND_LIPOPROTEIN_METABOLISM.profile	10
CHYLOMICRON-MEDIATED_LIPID_TRANSPORT.profile	10
CLASS_C_3__METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_.profile	10
VITAMIN_B5__PANTOTHENATE__METABOLISM.profile	9
THYROXINE_BIOSYNTHESIS.profile	9
BIOCARTA_FIBRINOLYSIS_PATHWAY.profile	9
CALNEXIN_CALRETICULIN_CYCLE.profile	9
RAP1_SIGNALLING.profile	9
REGULATION_OF_IFNA_SIGNALING.profile	9
FCGR_ACTIVATION.profile	9
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_III.profile	9
REGULATION_OF_FZD_BY_UBIQUITINATION.profile	9
POU5F1__OCT4_,_SOX2,_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION.profile	9
REACTIONS_SPECIFIC_TO_THE_COMPLEX_N-GLYCAN_SYNTHESIS_PATHWAY.profile	9
PHENYLALANINE_AND_TYROSINE_CATABOLISM.profile	9
INTERFERON-GAMMA_SIGNALING_PATHWAY.profile	9
SA_TRKA_RECEPTOR.profile	9
VEGF_AND_VEGFR_SIGNALING_NETWORK.profile	9
WNT_SIGNALING_NETWORK.profile	8
SYNTHESIS_OF_LEUKOTRIENES__LT__AND_EOXINS__EX_.profile	8
NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY.profile	8
ST_STAT3_PATHWAY.profile	8
BIOCARTA_VITCB_PATHWAY.profile	8
AMINE_LIGAND-BINDING_RECEPTORS.profile	8
HS-GAG_BIOSYNTHESIS.profile	8
LIGAND-DEPENDENT_CASPASE_ACTIVATION.profile	8
BIOCARTA_EPHA4_PATHWAY.profile	8
BIOCARTA_MTA3_PATHWAY.profile	8
TNF_RECEPTOR_SUPERFAMILY__TNFSF__MEMBERS_MEDIATING_NON-CANONICAL_NF-KB_PATHWAY.profile	8
SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_II.profile	8
METABOLISM_OF_POLYAMINES.profile	8
EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS.profile	7
FACILITATIVE_NAplus-INDEPENDENT_GLUCOSE_TRANSPORTERS.profile	7
INTERLEUKIN-6_SIGNALING.profile	7
HS-GAG_DEGRADATION.profile	7
SURFACTANT_METABOLISM.profile	7
RORA_ACTIVATES_GENE_EXPRESSION.profile	7
DIMERIZATION_OF_PROCASPASE-8.profile	7
REGULATION_BY_C-FLIP.profile	7
CASP8_ACTIVITY_IS_INHIBITED.profile	7
BIOCARTA_GPCR_PATHWAY.profile	7
ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF__SREBP_.profile	7
HIF-2-ALPHA_TRANSCRIPTION_FACTOR_NETWORK.profile	7
BIOCARTA_INSULIN_PATHWAY.profile	7
PLATELET_ADHESION_TO_EXPOSED_COLLAGEN.profile	7
TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING.profile	7
SUMOYLATION_BY_RANBP2_REGULATES_TRANSCRIPTIONAL_REPRESSION.profile	6
REACTIVE_OXYGEN_SPECIES_DEGRADATION.profile	6
INFLAMMASOMES.profile	6
SYNTHESIS_OF_PE.profile	6
REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP__SREBF_.profile	6
REGULATION_OF_PYRUVATE_DEHYDROGENASE__PDH__COMPLEX.profile	6
BIOCARTA_SET_PATHWAY.profile	6
SIGNALING_BY_NOTCH4.profile	6
BIOCARTA_SPRY_PATHWAY.profile	6
BIOCARTA_IL4_PATHWAY.profile	6
HORMONE_LIGAND-BINDING_RECEPTORS.profile	6
INTERLEUKIN-6_FAMILY_SIGNALING.profile	6
GLYPICAN_1_NETWORK.profile	6
BIOCARTA_TH1TH2_PATHWAY.profile	6
IL2.profile	5
CALCIUM_SIGNALING_IN_THE_CD4plus_TCR_PATHWAY.profile	5
DEFECTS_IN_COBALAMIN__B12__METABOLISM.profile	5
ALZHEIMER_DISEASE-PRESENILIN_PATHWAY.profile	5
COBALAMIN__CBL,_VITAMIN_B12__TRANSPORT_AND_METABOLISM.profile	5
NUCLEOTIDE-BINDING_DOMAIN,_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR__NLR__SIGNALING_PATHWAYS.profile	5
CHAPERONIN-MEDIATED_PROTEIN_FOLDING.profile	5
GABA_SYNTHESIS,_RELEASE,_REUPTAKE_AND_DEGRADATION.profile	5
BIOCARTA_P53_PATHWAY.profile	5
REGULATION_OF_SIGNALING_BY_NODAL.profile	5
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_.profile	5
ADENYLATE_CYCLASE_ACTIVATING_PATHWAY.profile	5
INCRETIN_SYNTHESIS,_SECRETION,_AND_INACTIVATION.profile	5
ST_INTERLEUKIN_4_PATHWAY.profile	5
SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCAGON-LIKE_PEPTIDE-1__GLP-1_.profile	5
CELL_DIVISION.profile	5
DEFECTIVE_EXT1_CAUSES_EXOSTOSES_1,_TRPS2_AND_CHDS.profile	5
DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2.profile	5
TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR.profile	5
FOXA2_AND_FOXA3_TRANSCRIPTION_FACTOR_NETWORKS.profile	5
JNK__C-JUN_KINASES__PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1.profile	5
PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR.profile	5
GLUCAGON-TYPE_LIGAND_RECEPTORS.profile	5
VEGFR2_MEDIATED_VASCULAR_PERMEABILITY.profile	4
DISEASES_OF_METABOLISM.profile	4
REGULATION_OF_IFNG_SIGNALING.profile	4
EICOSANOIDS.profile	4
HYALURONAN_METABOLISM.profile	4
NEGATIVE_REGULATION_OF_TCF-DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS.profile	4
CD28_CO-STIMULATION.profile	4
DEFECTIVE_B3GAT3_CAUSES_JDSSDHD.profile	4
DEFECTIVE_B3GALT6_CAUSES_EDSP2_AND_SEMDJL1.profile	4
DEFECTIVE_B4GALT7_CAUSES_EDS,_PROGEROID_TYPE.profile	4
DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM.profile	3
BIOCARTA_NFAT_PATHWAY.profile	3
ATF4_ACTIVATES_GENES.profile	3
CONVERSION_FROM_APC_C:CDC20_TO_APC_C:CDH1_IN_LATE_ANAPHASE.profile	3
TRNA_PROCESSING_IN_THE_NUCLEUS.profile	3
OPSINS.profile	3
BIOCARTA_IL10_PATHWAY.profile	3
REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS.profile	3
PROTEIN_FOLDING.profile	3
NAD__I_DE_NOVO__I__BIOSYNTHESIS.profile	3
ALK2_SIGNALING_EVENTS.profile	3
BIOCARTA_FAS_PATHWAY.profile	3
GPVI-MEDIATED_ACTIVATION_CASCADE.profile	3
TRIACYLGLYCEROL_BIOSYNTHESIS.profile	3
HYALURONAN_UPTAKE_AND_DEGRADATION.profile	3
BIOCARTA_LONGEVITY_PATHWAY.profile	3
TNFR1-INDUCED_PROAPOPTOTIC_SIGNALING.profile	3
UTP_AND_CTP__I_DE_NOVO__I__BIOSYNTHESIS.profile	3
P2Y_RECEPTORS.profile	3
BIOCARTA_EGFR_SMRTE_PATHWAY.profile	3
IL27-MEDIATED_SIGNALING_EVENTS.profile	3
PYRIMIDINE_CATABOLISM.profile	3
AFLATOXIN_ACTIVATION_AND_DETOXIFICATION.profile	3
TRIF-MEDIATED_PROGRAMMED_CELL_DEATH.profile	3
ANDROGEN_BIOSYNTHESIS.profile	3
